traveling_time,waiting_time,headway
1299,331,-235.0
935,211,-255.0
78,71,-251.0
1268,272,-266.0
1188,112,-301.0
1268,92,-362.0
381,292,-2.0100000000002183
103,252,3.9899999999997817
455,252,8.989999999999782
1674,192,4.989999999999782
875,152,12.989999999999782
204,112,24.98999999999978
1629,317,-43.0
1404,297,-30.0
103,217,-36.0
907,97,-33.0
465,37,-49.0
1297,37,52.0
1434,357,-3.0
1726,197,-5.0
1245,137,-24.0
516,117,-30.99999999999818
1966,37,-18.99999999999818
1110,371,85.0
1844,371,53.0
1452,251,74.0
1110,211,1.9900000000016007
1038,151,-3.0099999999983993
2074,151,-32.0099999999984
1381,111,-40.0099999999984
1381,91,-22.0
1167,203,-8.0
1167,123,-31.0
263,103,-72.0
1020,303,-88.0
1976,243,-165.0
1267,223,-162.0
568,203,-209.0
1267,3,-262.0
754,303,-269.0
1236,303,-294.0
1236,303,-279.0
1431,283,-283.0
1863,123,-309.0
754,63,-318.0
204,43,-324.0
1525,3,-4.009999999998399
1446,251,-15.0099999999984
1546,231,-29.0099999999984
1140,171,-9.0
289,111,-29.0
715,71,23.0
700,307,33.0
160,287,80.0
326,187,-22.0
326,187,-82.0
1878,187,-57.0
1090,167,-16.0
1545,167,-194.0
326,107,-206.0
1090,87,-114.0
86,67,-2.0
160,67,-1.0
700,467,40.0
206,427,45.0
831,367,102.0
903,367,-15.0099999999984
1467,307,-10.0099999999984
107,247,26.9900000000016
206,187,8.9900000000016
463,7,21.0
1610,427,-15.0
211,387,5.0
857,367,-14.0
1487,307,-1.0
1189,247,-28.0
857,207,28.0
1816,207,48.0
211,167,66.0
702,167,133.0
1413,167,277.0
955,147,309.0
287,107,257.0
98,67,243.0
1816,47,304.0
263,267,291.0
1831,247,-98.0099999999984
1364,227,-117.0099999999984
1912,167,-107.0099999999984
86,107,-159.0099999999984
2178,107,-228.0
594,67,-282.0
1718,47,-262.0
395,124,-265.0
856,84,-351.0
251,44,-359.0
1826,314,-530.0
878,214,-530.0
1663,214,-563.0
582,194,-567.0
979,114,-592.0
216,94,-603.0
1583,94,-663.0
1317,54,-650.4816611074066
403,385,-659.9128824273088
1509,385,-693.2044428885794
185,325,-8.0099999999984
571,305,-96.0099999999984
100,265,-145.0099999999984
744,225,-102.0
1271,225,-77.0
403,205,-42.0
1185,165,1.0
1875,145,-4.0
1589,85,7.0
657,65,12.0
744,65,-17.0
902,25,-16.0
403,5,-39.0
1737,325,-23.0
1304,305,-20.0
156,225,-23.0
707,205,-11.0
1737,125,-16.0
707,45,-35.0
804,5,-84.0
248,400,-26.0099999999984
1654,280,-20.0099999999984
702,240,4.990000000001601
1056,100,16.9900000000016
702,40,-31.0
805,92,12.0
632,72,45.0
805,52,199.0
1342,32,187.0
1576,273,35.0
467,253,27.0
595,233,134.0
1866,213,161.0
681,193,247.0
187,173,193.0
1371,153,174.0
917,133,163.0
857,113,169.0
187,93,137.0
857,73,158.0
1767,73,24.989999999997963
1371,53,10.989999999997963
1507,33,8.989999999997963
857,13,2.9899999999979627
317,263,15.0
498,243,-1.0
736,163,10.0
736,163,29.0
898,143,25.0
1033,143,46.0
1169,63,0.0
632,344,-7.0
800,184,-27.0
1278,144,35.0
729,124,13.0
1278,124,34.0
1467,124,9.0
146,44,82.0
491,263,154.0
148,243,177.0
1024,243,-24.010000000002037
705,203,-11.010000000002037
1024,103,-18.010000000002037
476,317,-22.010000000002037
1300,297,-13.010000000002037
167,277,1.0
385,237,2.0
476,237,22.0
64,217,22.0
1089,177,16.0
1105,305,97.0
480,285,105.0
402,265,99.0
1559,265,63.0
1674,225,81.0
64,125,165.0
402,85,193.0
327,317,195.0
560,257,237.0
1042,217,274.0
560,177,3.9899999999979627
327,117,-59.01000000000204
1190,37,-78.01000000000204
1190,17,-89.01000000000204
56,360,-65.0
214,320,-33.0
56,200,-36.0
346,304,136.0
807,304,64.0
1338,284,43.0
1338,204,143.0
1203,84,231.0
1669,344,223.0
73,324,221.0
73,284,225.0
1669,284,266.0
1191,204,227.0
691,184,235.0
509,124,257.0
1366,104,345.0
691,84,-2.0100000000020373
1366,44,-31.010000000002037
396,24,-86.01000000000204
743,324,-79.01000000000204
1533,244,-69.0
1256,204,-59.0
1649,124,-11.0
985,84,-57.0
1097,4,-33.0
655,191,-21.0
655,51,-124.0
1675,51,-127.0
1104,11,-158.0
652,337,-132.0
1627,257,-119.0
1155,157,-133.0
931,137,-115.0
1211,57,-123.0
1638,292,-127.0
1736,272,-117.0
1736,152,-25.010000000002037
723,317,-17.010000000002037
1002,317,-67.01000000000204
2076,297,-62.01000000000204
1002,277,16.0
1523,277,-100.0
723,237,-265.0
1523,177,-273.0
905,157,-271.0
1279,197,-301.0
1772,97,-298.0
731,17,-248.0
865,297,-205.0
1619,297,-113.0
1346,257,-112.0
1011,177,-163.0
1502,177,-127.0
615,97,-105.0
1024,263,-118.0
1945,263,-125.0
713,43,0.0
1958,343,0.0
757,303,0.0
2028,243,20.00999999999999
650,203,20.00999999999999
1399,143,20.00999999999999
253,103,-13.990000000000009
1865,63,11.009999999999991
1013,23,11.009999999999991
551,3,-2.990000000000009
164,323,26.00999999999999
1426,243,9.009999999999991
534,223,13.009999999999991
398,143,-3.990000000000009
1845,143,0.009999999999990905
164,83,0.009999999999990905
398,23,-19.99000000000001
913,357,-5.990000000000009
378,197,2.009999999999991
831,157,6.009999999999991
831,117,0.9899999999997817
1517,57,-48.01000000000022
1808,57,-64.01000000000022
1370,324,-64.01000000000022
1259,264,-13.0
1370,124,-45.0
1062,84,-74.0
66,44,-72.0
1846,4,-60.0
1671,325,-25.0
535,305,3.0
822,105,13.0
1971,85,284.0
1883,5,202.0
704,280,229.0
356,220,229.0
704,220,298.0
1196,220,305.0
1196,200,377.0
91,160,373.0
1196,160,38.98999999999978
151,312,1.9899999999997817
708,292,-20.01000000000022
1284,232,-27.01000000000022
355,132,-47.01000000000022
1934,92,-139.0
708,52,-153.0
311,354,-137.0
481,354,-86.0
855,354,-112.0
134,314,-205.0
744,274,-226.0
855,234,-235.0
1816,174,-275.0
607,94,-179.0
311,74,-136.0
311,14,-126.0
658,224,-124.0
1321,224,-138.0
658,144,-167.0
1321,124,5.989999999999782
1978,124,-10.010000000000218
1842,104,-18.01000000000022
1052,84,-22.01000000000022
1407,84,-11.0
773,44,5.0
343,24,38.0
658,24,-16.0
594,4,-14.0
1089,300,-52.0
324,280,-58.0
1449,280,-32.0
324,260,-80.0
324,260,-101.0
1089,260,-121.0
1279,220,-144.0
1818,200,-214.0
151,180,-224.0
765,180,-273.0
555,140,-365.0
1389,80,-117.01000000000022
1089,20,-123.01000000000022
1521,0,-121.01000000000022
1173,297,-137.01000000000022
66,217,-102.0
1699,97,-71.0
845,77,-104.0
1503,17,-177.0
1884,17,-142.0
169,400,-120.0
1062,300,-123.0
338,240,-128.0
270,180,-119.0
526,140,-154.0
1673,140,-134.0
1301,120,-103.0
1620,312,-94.0
875,252,-137.0
1232,252,-47.0
1620,232,-72.0
1818,232,-16.01000000000022
489,192,-28.01000000000022
1172,192,-25.01000000000022
78,172,-11.010000000000218
290,152,8.989999999999782
290,112,-18.0
1061,72,-19.0
1885,52,-13.0
1475,430,-23.0
103,270,-13.0
1951,170,25.0
1273,200,72.0
523,415,18.0
91,375,56.0
91,295,52.0
801,295,-5.0
91,35,13.0
91,35,124.0
684,203,65.0
1026,183,-40.0
1600,63,-6.010000000000218
879,9,-80.01000000000022
1471,324,-126.01000000000022
737,264,-148.01000000000022
898,264,-132.01000000000022
189,204,-134.0
1214,204,-138.0
559,164,-213.0
1307,84,-211.0
446,44,-254.99999999999818
1216,407,-263.9999999999982
1152,227,-267.9999999999982
210,147,-317.0
717,107,-311.0
935,47,-413.0
512,264,-427.0
1251,184,-443.0
1619,104,-440.0
1117,44,-431.0
716,323,-599.0
716,283,7.990000000001601
586,63,-135.0099999999984
1599,43,-137.0099999999984
630,284,-264.0099999999984
1610,327,-281.0
579,287,-295.0
1016,127,-308.0
300,47,-335.0
274,80,-370.0
1257,60,-410.0
1331,60,-422.0
722,325,-436.0
829,325,-438.0
1181,225,-433.0
269,205,-438.0
722,205,-440.0
656,165,-482.0
1467,165,-482.46168028458834
511,145,-517.2052598599353
1269,105,-492.0723041152074
1543,45,-11.0099999999984
656,5,-19.0099999999984
1191,260,-7.009999999998399
457,240,-42.0099999999984
260,220,-118.0
1689,200,-139.0
1104,100,-127.0
2031,400,-85.0
1369,360,-106.0
608,280,-143.0
1547,240,-118.0
390,40,-173.0
608,40,-180.0
2147,65,-188.0
953,345,-295.0
476,325,-267.0
1793,325,-200.0
1793,285,-397.0
1102,245,-406.0
476,225,-395.0
404,205,-6.009999999998399
1440,205,36.9900000000016
1887,205,58.9900000000016
121,145,113.9900000000016
1102,145,101.0
121,85,203.0
1007,85,260.0
1007,5,263.0
595,320,299.0
506,200,276.0
1683,200,278.0
319,180,452.0
1876,180,464.0
144,160,600.0
1990,312,541.0
1639,292,469.0
358,192,540.0
853,172,624.0
510,152,626.0
1260,132,663.0
671,92,147.9900000000016
689,407,146.9900000000016
828,367,297.0
1109,367,337.0
1402,327,368.0
925,267,380.0
2110,127,230.0
689,67,360.0
387,47,493.0
315,7,454.0
673,32,466.0
809,12,512.0
2301,364,512.0
1125,304,497.0
434,284,565.0
1321,284,539.0
1125,244,589.0
882,104,614.0
601,84,547.0
1098,427,595.0
1766,367,10.9900000000016
123,307,-4.009999999998399
1098,267,6.990000000001601
224,247,-15.0099999999984
1766,247,-66.0099999999984
837,107,-93.0
2293,27,-109.0
194,204,-173.0
1519,4,-205.0
421,294,-221.0
1970,274,-213.0
125,254,-257.0
1660,254,-295.0
337,234,-301.0
421,214,-235.0
1660,214,-246.0
938,14,-257.0
1970,14,-220.0
2126,263,-225.0
264,103,-277.0
2194,103,-26.0099999999984
1954,83,-183.0099999999984
509,63,-201.0099999999984
1075,345,-201.0099999999984
1075,185,-235.0099999999984
216,125,-249.0
1477,25,-342.0
204,264,-376.0
931,204,-386.0
1221,124,-386.0
472,104,-343.0
93,84,-345.00000000000364
816,84,-399.00000000000364
666,4,-399.00000000000364
837,312,-424.00000000000364
467,252,-411.00000000000364
769,192,-376.0
107,152,-384.0
769,32,-410.0
1327,12,-430.0
469,405,-35.01000000000204
852,245,-69.01000000000204
1486,245,-61.01000000000204
705,185,-24.010000000002037
967,185,-10.0
121,145,-39.0
1571,25,-73.0
219,20,-151.0
452,20,-172.0
1041,20,-220.0
754,0,-257.0
832,0,-237.0
1533,164,-255.0
126,124,-248.0
66,64,-248.0
731,4,-272.0
342,312,-231.0
607,312,-250.0
935,112,-244.0
1153,92,-245.0
1451,52,15.989999999997963
103,12,-10.010000000002037
595,284,-15.010000000002037
661,244,-20.010000000002037
59,124,-21.0
894,84,-26.0
894,64,-14.0
1018,24,5.0
294,300,18.0
203,200,169.0
1050,160,149.0
630,140,162.0
630,120,287.0
203,100,148.0
212,204,172.0
838,204,185.0
1126,204,181.0
1456,204,156.0
317,144,160.0
212,64,119.0
628,4,-7.010000000002037
1415,385,-32.01000000000204
207,325,153.98999999999796
613,125,147.0
58,65,159.0
1023,257,39.0
1434,137,-8.0
68,117,87.0
1795,117,122.0
68,57,125.0
836,292,139.0
673,252,171.0
768,92,177.0
1441,72,115.0
190,12,118.0
933,377,35.0
313,357,120.0
933,257,130.0
584,117,73.0
1416,97,56.0
1668,97,21.989999999997963
451,112,3.9899999999979627
842,112,67.98999999999796
1385,112,117.0
261,12,131.0
1321,12,146.0
844,331,129.0
1709,311,102.0
579,251,62.0
766,231,3.0
987,231,-66.0
1958,231,-65.0
1428,211,-31.0
390,111,-180.0
1617,91,-177.0
902,11,-208.0
1480,312,-273.0
1480,232,-250.0
1035,12,-215.0
130,343,-226.0
937,343,17.989999999997963
1104,23,1.9899999999979627
1782,23,-170.01000000000204
416,334,-182.01000000000204
916,334,-123.0
1201,294,-155.0
1711,134,-200.0
1511,54,-199.0
1511,34,-252.0
1777,14,-230.0
1148,343,-206.0
1477,303,-203.0
1565,303,-219.0
556,263,-206.0
837,3,-294.0
1226,3,-282.0
1285,3,-222.0
177,252,-245.0
2263,252,-264.0
1702,152,-238.0
446,132,-0.009999999999990905
1780,52,22.99000000000001
1211,32,9.990000000000009
1519,352,-8.009999999999991
770,332,-47.00999999999999
205,312,-93.0
668,312,-56.0
1290,312,-31.0
770,272,39.0
1754,232,-6.0
770,212,-19.0
1210,192,-32.0
2117,172,-10.0
116,92,-54.0
1865,92,-51.0
836,12,-111.0
1509,364,-131.0
1442,344,-188.0
840,204,-207.0
1145,24,-103.00000000000023
1302,283,-16.01000000000022
830,223,-71.01000000000022
1201,163,-146.01000000000022
1740,83,-135.01000000000022
1740,83,-133.01000000000022
1302,43,-139.01000000000022
762,3,-240.0
1100,3,-237.0
325,317,-233.0
90,277,-232.0
1446,277,-432.0
1301,257,-439.0
1386,257,-426.0
1386,257,-469.0
1301,237,-399.0
1386,157,-384.0
1813,157,-421.0
862,37,-420.0
583,363,-405.0
978,323,-436.0
1537,303,-0.010000000000218279
173,243,-17.01000000000022
754,203,-21.01000000000022
754,203,-55.01000000000022
1284,123,-67.01000000000022
583,103,-25.0
1604,103,-62.0
1157,297,-49.0
1363,257,6.0
829,217,6.0
545,197,1.0
430,77,8.0
749,37,-22.0
657,17,-215.0
1157,17,-173.0
1487,352,-243.0
831,252,-222.0
369,212,-313.0
1257,172,-330.0
1652,132,-317.0
1652,132,24.98999999999978
1257,12,-34.01000000000022
593,343,-35.01000000000022
753,183,-64.01000000000022
1620,183,-46.01000000000022
1522,163,-74.0
1295,83,-70.0
1454,63,-148.0
1472,337,-88.0
280,317,-105.0
280,137,-109.0
1337,137,-68.0
1237,117,-111.0
340,37,-48.0
1046,37,-31.0
1640,37,-64.0
1640,37,129.0
340,372,84.0
650,292,18.0
340,272,4.0
1765,232,7.989999999999782
755,212,-42.01000000000022
202,172,-52.01000000000022
831,152,-65.01000000000022
1865,52,-95.01000000000022
1865,52,-76.01000000000022
605,352,-136.0
675,252,-180.0
1560,252,-211.0
1726,172,-218.0
1016,152,-207.0
1839,92,-222.0
350,12,-178.0
1161,277,-188.0
68,137,-217.0
902,337,-176.0
1622,337,-170.0
1698,337,-202.0
1094,317,-191.0
677,257,-175.0
902,237,56.98999999999978
1094,217,58.98999999999978
1764,177,45.98999999999978
428,97,45.98999999999978
566,77,87.0
1094,77,86.0
716,351,14.0
257,291,-24.0
2138,271,-71.0
716,251,-102.0
1391,231,-88.0
1812,71,-98.0
370,51,-43.0
257,31,43.0
315,76,93.0
980,76,98.0
432,56,160.0
584,16,162.0
321,23,152.0
1777,3,136.0
88,271,27.98999999999978
1646,11,25.98999999999978
469,346,4.989999999999782
89,206,29.98999999999978
469,26,38.98999999999978
393,6,69.0
393,6,50.0
699,394,75.0
476,374,93.0
235,294,120.0
699,154,124.99999999999818
339,277,62.0
339,157,121.0
508,97,106.0
1021,269,121.0
109,229,129.0
1259,229,119.0
364,169,128.0
1199,109,166.0
1596,109,173.0
1466,287,-8.0099999999984
278,227,-16.0099999999984
1607,67,-20.0099999999984
321,275,-14.0099999999984
235,255,10.0
999,215,-2.0
105,195,-4.0
1084,175,-18.0
999,155,-5.0
1383,75,55.0
503,328,64.0
785,308,173.0
427,288,161.0
1169,208,156.0
1497,168,148.0
851,48,132.0
434,321,134.0
261,201,132.0
628,21,147.0
784,342,141.0
1425,262,11.9900000000016
1341,62,-45.0099999999984
68,42,-23.0099999999984
1341,2,-67.0099999999984
766,331,-73.0
307,271,46.0
681,231,-21.0
1521,171,115.0
681,151,114.0
1340,151,123.0
307,111,172.0
329,341,139.0
548,221,160.0
1256,304,119.0
1428,264,83.0
219,244,24.0
1428,204,16.0
1169,124,16.0
453,84,30.0
572,24,15.0
1250,335,-16.0099999999984
652,315,37.9900000000016
85,135,29.9900000000016
1388,365,58.9900000000016
1293,305,24.0
2214,225,3.0
1178,205,-77.0
2214,205,-55.0
170,125,-17.0
2062,85,-50.0
90,65,-127.0
1867,45,-232.0
1867,25,-232.0
1378,283,-255.0
840,243,-286.0
918,243,-329.0
1007,223,-296.0
840,203,-278.0
192,183,-210.0
840,183,-213.0
1935,143,-38.0099999999984
1190,123,-3.0099999999983993
1776,123,-15.0099999999984
330,103,60.0
404,83,171.0
101,268,286.0
1043,268,405.0
1043,268,431.0
1140,168,460.0
1140,108,452.0
1634,289,527.0
1464,269,516.0
662,385,538.0
107,365,539.0
738,285,591.0
290,265,611.0
738,245,626.0
446,185,566.0
290,165,575.0
173,105,581.0
1437,255,-0.00999999999839929
702,215,-56.0099999999984
1643,155,-46.0099999999984
169,95,-19.0099999999984
1339,55,-48.0
1571,55,-53.0
455,35,-9.0
1052,15,75.0
436,300,69.0
436,280,92.0
155,260,95.0
155,80,84.0
381,372,78.0
1052,352,-30.0
381,192,-83.0
484,192,-91.0
1517,152,-88.0
1052,132,-76.0
484,32,-50.0
150,424,-19.0
1108,404,-89.0099999999984
1179,344,-77.0099999999984
496,324,-101.0099999999984
1351,324,-44.0099999999984
1571,244,-66.0
1253,204,-66.0
150,164,-99.0
347,306,-162.00000000000364
1684,206,-105.0
563,186,-120.0
819,166,-113.0
1018,6,-116.0
716,110,-254.0
95,90,-342.0
564,230,-354.0
1211,110,-420.0
1211,50,-421.0
161,319,-457.0
76,119,-527.0
519,19,-524.0
1342,253,-21.010000000002037
1342,233,-33.01000000000204
327,173,-46.01000000000204
140,153,-59.01000000000204
1792,73,-74.01000000000204
447,474,-54.0
525,454,-6.0
525,434,-10.0
1907,394,-21.0
796,254,1.0
1907,234,52.0
2024,214,98.0
1360,174,91.0
179,154,138.0
1060,74,167.0
1091,425,176.0
113,405,196.0
1389,405,207.0
857,345,247.0
1091,325,255.0
759,165,34.98999999999796
1389,165,6.989999999997963
1389,145,29.989999999997963
1512,125,31.989999999997963
689,105,98.0
1512,105,114.0
1859,85,77.0
1204,65,112.0
1389,45,114.0
1389,45,110.0
454,25,-4.0
759,25,48.0
89,173,30.0
1968,173,8.0
1826,93,-7.0
250,73,-62.0
1745,73,-62.0
409,261,-1.0
759,261,51.0
1631,261,-22.0
555,101,-8.010000000002037
80,81,107.98999999999796
409,81,106.98999999999796
1793,61,279.0
1140,41,285.0
72,280,88.0
792,280,70.0
72,240,77.0
72,220,39.0
1839,200,62.0
792,160,16.0
566,120,-9.0
72,100,-28.0
130,20,-27.0
225,325,-23.0
1085,245,-22.0
942,205,-23.0
1409,185,-63.0
802,145,-35.0
404,125,18.0
557,125,-8.010000000002037
404,85,-10.010000000002037
404,65,-2.0100000000020373
718,25,-0.010000000002037268
380,243,-2.0100000000020373
934,243,-38.0
726,223,-67.0
475,143,-44.0
1046,123,-57.0
629,103,-63.0
475,23,-81.0
546,420,-95.0
1472,400,-100.0
82,240,-41.0
886,240,-64.0
886,240,-72.0
622,220,-31.0
246,160,-45.0
886,100,48.0
437,80,-46.0
560,204,-8.010000000002037
491,124,-25.010000000002037
491,4,-177.01000000000204
648,342,-183.01000000000204
1262,342,-214.0
1588,302,-241.0
1658,262,-256.0
598,247,-256.0
434,227,-130.0
1506,187,-120.0
1337,127,-130.0
1413,107,-130.0
1165,47,-122.0
910,316,-219.0
1065,316,-253.0
296,256,-262.0
1139,116,-334.0
1341,116,-375.0
709,47,-366.0
569,341,-356.0
654,261,-20.00999999999999
569,241,-20.00999999999999
1111,181,13.990000000000009
321,121,-2.0
1446,21,-8.0
1104,369,-37.0
922,329,8.0
1310,289,4.0
338,209,1.0
1041,189,9.0
651,295,13.0
1112,275,-36.0
249,175,-29.0
1173,175,-37.0
964,55,-45.0
986,356,-49.0
444,336,-107.0
1369,256,-96.0
1254,236,-103.00000000000023
1254,176,-57.0
1254,156,-18.01000000000022
1369,96,-4.010000000000218
1264,158,-0.010000000000218279
138,58,-12.010000000000218
1264,38,-55.01000000000022
732,357,-60.0
171,237,-56.0
1118,117,-56.0
1293,77,-77.0
272,326,-217.0
1035,306,-360.0
1194,166,-354.0
1194,146,-321.0
1471,126,-367.0
1749,528,-371.0
927,428,-386.0
1660,368,-436.0
1418,348,-436.0
398,208,-380.0
703,208,-413.0
1003,168,70.98999999999978
1178,168,84.98999999999978
1108,148,78.98999999999978
1003,128,74.98999999999978
320,108,190.0
1418,108,175.0
1545,88,186.0
927,68,149.0
1660,28,199.0
1246,8,325.0
305,159,325.0
643,59,268.0
947,59,305.0
206,243,316.0
440,183,314.0
206,143,282.0
1859,123,280.0
364,63,337.0
1136,63,598.0
741,281,594.0
64,221,-15.010000000000218
171,101,-23.01000000000022
1912,41,-35.01000000000022
1106,21,-23.01000000000022
1703,235,6.0
201,155,-11.0
201,135,-78.0
201,115,-66.0
66,55,-73.0
1634,35,-70.0
382,341,-42.0
1743,181,-46.0
1358,141,-71.0
1132,61,-9.0
393,321,40.0
886,321,65.0
575,201,56.0
1168,181,32.0
1547,181,171.0
393,141,148.0
312,121,23.98999999999978
79,41,-40.01000000000022
950,21,-7.010000000000218
1111,266,-3.0100000000002183
1682,126,-70.0
368,86,-68.0
1262,267,-40.0
1777,167,-49.0
1605,107,-19.0
370,47,2.0
611,7,-172.0
996,300,-200.0
466,160,-234.0
728,100,-219.0
1095,100,-269.0
810,0,-275.0
1095,0,-235.0
464,270,-254.0
1082,210,-309.0
720,70,-288.0
1304,70,70.98999999999978
533,399,80.98999999999978
461,359,82.98999999999978
76,279,201.0
1030,279,223.0
277,239,202.0
277,199,191.0
888,139,228.0
807,351,273.0
1539,291,268.0
992,251,269.0
992,231,247.0
187,191,136.0
371,191,40.0
1412,131,54.0
1020,311,74.0
1020,311,-3.0
1642,311,25.0
1712,251,35.0
72,171,113.0
1462,171,5.989999999999782
1712,31,9.989999999999782
1746,304,11.989999999999782
674,284,11.989999999999782
411,204,31.0
1457,184,36.0
163,104,34.0
1074,84,16.0
1589,44,26.0
86,379,54.0
479,359,58.0
748,359,62.0
1292,319,89.0
304,179,267.0
543,179,303.0
1292,119,305.0
658,39,319.0
1082,342,525.0
473,302,425.0
380,262,468.0
766,182,10.9900000000016
1082,162,29.9900000000016
1007,102,21.9900000000016
1307,22,64.0
1513,223,92.0
1818,203,91.0
670,43,92.0
1382,332,127.0
1120,252,102.0
266,232,109.0
699,212,98.0
990,192,128.0
1300,152,151.0
454,132,122.0
454,52,125.0
266,32,96.0
983,330,180.0
1456,310,171.0
797,270,170.0
557,210,135.0
1542,90,15.9900000000016
557,10,3.9900000000016007
1446,513,-1.0099999999983993
1947,473,-7.009999999998399
923,453,-5.009999999998399
1510,453,2.0
737,373,-95.0
1038,373,-102.0
1308,373,-130.0
1652,373,-189.0
1135,333,-172.0
1446,173,-321.0
1510,153,-307.0
347,53,-311.0
1180,53,-291.0
1099,206,-246.0
248,66,-257.0
620,107,-283.0
555,47,-288.0
962,47,-294.0
1286,222,-59.0099999999984
276,162,-67.0099999999984
646,162,-59.0099999999984
1780,122,21.9900000000016
775,367,35.9900000000016
436,347,67.0
1348,207,160.0
212,7,144.0
807,435,226.0
1568,415,226.0
1787,335,245.0
82,315,189.0
82,295,176.0
222,195,115.0
1088,195,85.0
461,135,84.0
1787,95,119.0
775,259,104.0
1504,239,130.0
680,219,116.0
1589,219,62.9900000000016
612,139,135.9900000000016
1941,59,99.9900000000016
1002,19,-7.0
1682,19,85.0
557,382,62.0
1500,302,60.0
1052,282,128.0
487,222,218.0
1192,222,224.0
617,202,252.0
1406,182,212.0
1042,197,288.0
480,346,282.0
480,166,207.0
1012,126,101.0
1012,126,102.0
1439,6,103.9900000000016
1008,296,94.9476115001859
1108,296,95.28488269721535
268,276,121.9900000000016
1796,216,124.9900000000016
268,176,359.0
344,136,297.0
1008,76,372.0
1436,36,376.0
944,441,375.0
290,421,422.0
864,401,475.0
290,361,372.0
375,361,386.0
1492,321,392.0
1045,221,409.0
1246,181,411.0
944,141,423.0
1492,21,393.0
290,1,342.0
864,1,350.0
1133,1,286.0
1769,258,177.0
1073,218,28.9900000000016
1436,218,31.9900000000016
1345,138,33.98999999999796
339,18,-38.01000000000204
854,403,-31.0
788,383,-35.0
1540,383,-44.0
854,363,-69.0
1016,323,-116.0
1540,323,-124.0
1444,283,-133.0
1838,263,-138.0
372,163,-202.0
1266,143,-166.0
1657,143,-201.0
1357,83,-269.0
1838,63,-331.0
1081,43,-349.0
1928,43,-383.0
1137,148,-391.0
1230,28,-29.010000000002037
1944,28,-70.01000000000204
1319,186,-146.01000000000204
1074,166,-162.01000000000204
362,244,-215.01000000000204
113,224,-220.01000000000204
1466,104,-188.0
1390,318,-198.0
1493,298,-200.0
1210,258,-202.0
525,178,-299.0
971,78,-337.0
971,78,-344.0
1000,396,-348.0
1111,396,-358.0
1540,276,-367.0
434,236,-385.0
1111,216,-432.0
1490,223,-447.0
239,203,-454.0
990,83,6.989999999997963
368,390,24.989999999997963
2155,350,24.989999999997963
2091,70,34.98999999999796
1175,10,-37.0
1908,310,-37.0
373,230,-147.0
1995,190,-165.0
1995,170,-183.0
101,90,-156.0
342,255,-225.0
175,235,-227.0
390,379,-260.0
1070,359,-278.0
1659,319,-311.0
684,239,-323.0
1207,239,-249.0
1845,239,-234.0
1364,179,-253.0
1535,59,-251.0
1659,39,6.989999999997963
390,19,33.98999999999796
2077,320,157.0
1017,240,507.0
1282,160,498.0
1446,40,664.0
1746,380,663.0
349,360,692.0
1142,320,652.0
1683,260,642.0
1417,80,657.0
245,77,676.0
462,17,651.0
594,119,680.0
872,119,688.0
