traveling_time,waiting_time,headway
1759,378,-10.0
1452,358,-38.0
1028,338,-41.0
1028,238,-41.0
583,178,-45.0
1104,178,-63.0
1452,138,36.98999999999796
583,78,12.989999999997963
1104,58,61.98999999999796
951,87,55.0
598,7,163.0
908,327,259.0
1511,327,264.0
978,307,204.0
500,147,179.0
1693,47,197.0
1313,334,208.0
571,274,162.0
1617,194,140.0
507,174,149.0
271,134,181.0
698,255,179.0
423,115,194.0
938,301,204.0
938,101,203.0
776,293,185.0
1791,153,-7.010000000002037
953,93,-28.010000000002037
1382,53,-15.010000000002037
468,397,-35.01000000000204
1557,297,-75.0
577,237,4.0
1159,217,22.0
717,137,71.0
1095,97,79.0
1431,387,80.0
957,327,75.0
847,287,102.0
666,267,52.0
351,227,13.0
429,207,7.0
1134,187,-12.0
1682,167,-75.0
742,147,-106.0
1494,127,-117.0
606,47,-115.0
1974,143,-29.010000000002037
1860,123,-191.01000000000204
1263,83,-209.01000000000204
1382,345,-178.01000000000204
416,205,-272.0
1797,65,-235.0
1450,197,-221.0
76,77,-177.0
1290,37,-187.0
479,317,-181.0
718,317,-122.0
1731,317,-116.0
479,297,-138.0
648,197,-162.0
388,57,-163.0
648,57,-142.0
