time,station,direction,buses
4932,X03,0,"(2, 4)"
4933,X03,0,"(2, 4)"
4934,X03,0,"(2, 4)"
4935,X03,0,"(2, 4)"
4936,X03,0,"(2, 4)"
4990,X02,0,"(2, 4)"
4991,X02,0,"(2, 4)"
4992,X02,0,"(2, 4)"
4993,X02,0,"(2, 4)"
4994,X02,0,"(2, 4)"
4995,X02,0,"(2, 4)"
5059,X05,0,"(4, 6)"
5060,X05,0,"(4, 6)"
5061,X05,0,"(4, 6)"
5062,X05,0,"(4, 6)"
5063,X05,0,"(4, 6)"
5064,X05,0,"(4, 6)"
5065,X05,0,"(4, 6)"
5066,X05,0,"(4, 6)"
5067,X05,0,"(4, 6)"
5068,X05,0,"(4, 6)"
5069,X05,0,"(4, 6)"
5110,X01,0,"(2, 4)"
5111,X01,0,"(2, 4)"
5112,X01,0,"(2, 4)"
5211,X04,0,"(4, 6)"
5212,X04,0,"(4, 6)"
5213,X04,0,"(4, 6)"
5214,X04,0,"(4, 6)"
5215,X04,0,"(4, 6)"
5216,X04,0,"(4, 6)"
5217,X04,0,"(4, 6)"
5218,X04,0,"(4, 6)"
5219,X04,0,"(4, 6)"
5220,X04,0,"(4, 6)"
5221,X04,0,"(4, 6)"
5222,X04,0,"(4, 6)"
5223,X04,0,"(4, 6)"
5224,X04,0,"(4, 6)"
5225,X04,0,"(4, 6)"
5278,X03,0,"(4, 6)"
5279,X03,0,"(4, 6)"
5280,X03,0,"(4, 6)"
5281,X03,0,"(4, 6)"
5282,X03,0,"(4, 6)"
5283,X03,0,"(4, 6)"
5284,X03,0,"(4, 6)"
5285,X03,0,"(4, 6)"
5286,X03,0,"(4, 6)"
5287,X03,0,"(4, 6)"
5288,X03,0,"(4, 6)"
5289,X03,0,"(4, 6)"
5290,X03,0,"(4, 6)"
5291,X03,0,"(4, 6)"
5353,X02,0,"(4, 6)"
5354,X02,0,"(4, 6)"
5355,X02,0,"(4, 6)"
5356,X02,0,"(4, 6)"
5357,X02,0,"(4, 6)"
5358,X02,0,"(4, 6)"
5359,X02,0,"(4, 6)"
5490,X01,0,"(4, 6)"
5491,X01,0,"(4, 6)"
5492,X01,0,"(4, 6)"
5493,X01,0,"(4, 6)"
5494,X01,0,"(4, 6)"
5495,X01,0,"(4, 6)"
5496,X01,0,"(4, 6)"
5497,X01,0,"(4, 6)"
5498,X01,0,"(4, 6)"
5499,X01,0,"(4, 6)"
5500,X01,0,"(4, 6)"
5501,X01,0,"(4, 6)"
5502,X01,0,"(4, 6)"
5503,X01,0,"(4, 6)"
5504,X01,0,"(4, 6)"
5505,X01,0,"(4, 6)"
5506,X01,0,"(4, 6)"
5507,X01,0,"(4, 6)"
5708,X02,0,"(6, 8)"
5709,X02,0,"(6, 8)"
5710,X02,0,"(6, 8)"
5711,X02,0,"(6, 8)"
5712,X02,0,"(6, 8)"
5713,X02,0,"(6, 8)"
5714,X02,0,"(6, 8)"
5782,X01,0,"(6, 8)"
5783,X01,0,"(6, 8)"
5784,X01,0,"(6, 8)"
5887,X01,0,"(6, 8)"
5888,X01,0,"(6, 8)"
5889,X01,0,"(6, 8)"
5890,X01,0,"(6, 8)"
5891,X01,0,"(6, 8)"
5892,X01,0,"(6, 8)"
5893,X01,0,"(6, 8)"
5894,X01,0,"(6, 8)"
5895,X01,0,"(6, 8)"
5896,X01,0,"(6, 8)"
5897,X01,0,"(6, 8)"
5898,X01,0,"(6, 8)"
5899,X01,0,"(6, 8)"
5900,X01,0,"(6, 8)"
6288,X07,0,"(1, 12)"
6289,X07,0,"(1, 12)"
6290,X07,0,"(1, 12)"
6291,X07,0,"(1, 12)"
6292,X07,0,"(1, 12)"
6293,X07,0,"(1, 12)"
6294,X07,0,"(1, 12)"
6295,X07,0,"(1, 12)"
6296,X07,0,"(1, 12)"
6297,X07,0,"(1, 12)"
6362,X06,0,"(1, 12)"
6363,X06,0,"(1, 12)"
6364,X06,0,"(1, 12)"
6365,X06,0,"(1, 12)"
6366,X06,0,"(1, 12)"
6367,X06,0,"(1, 12)"
6368,X06,0,"(1, 12)"
6369,X06,0,"(1, 12)"
6370,X06,0,"(1, 12)"
6371,X06,0,"(1, 12)"
6461,X19,1,"(0, 13)"
6461,X11,0,"(1, 3)"
6462,X11,0,"(1, 3)"
6462,X19,1,"(0, 13)"
6463,X11,0,"(1, 3)"
6463,X19,1,"(0, 13)"
6464,X11,0,"(1, 3)"
6464,X19,1,"(0, 13)"
6465,X11,0,"(1, 3)"
6465,X19,1,"(0, 13)"
6479,X05,0,"(1, 12)"
6480,X05,0,"(1, 12)"
6481,X05,0,"(1, 12)"
6482,X05,0,"(1, 12)"
6483,X05,0,"(1, 12)"
6484,X05,0,"(1, 12)"
6485,X05,0,"(1, 12)"
6486,X05,0,"(1, 12)"
6515,X10,0,"(1, 3)"
6516,X10,0,"(1, 3)"
6517,X10,0,"(1, 3)"
6518,X10,0,"(1, 3)"
6519,X10,0,"(1, 3)"
6520,X10,0,"(1, 3)"
6521,X10,0,"(1, 3)"
6522,X10,0,"(1, 3)"
6523,X10,0,"(1, 3)"
6524,X10,0,"(1, 3)"
6525,X10,0,"(1, 3)"
6526,X10,0,"(1, 3)"
6527,X10,0,"(1, 3)"
6527,X20,1,"(0, 13)"
6528,X20,1,"(0, 13)"
6529,X20,1,"(0, 13)"
6530,X20,1,"(0, 13)"
6531,X20,1,"(0, 13)"
6532,X20,1,"(0, 13)"
6533,X20,1,"(0, 13)"
6659,X04,0,"(1, 12)"
6660,X04,0,"(1, 12)"
6661,X04,0,"(1, 12)"
6662,X04,0,"(1, 12)"
6663,X04,0,"(1, 12)"
6664,X04,0,"(1, 12)"
6665,X04,0,"(1, 12)"
6666,X04,0,"(1, 12)"
6667,X04,0,"(1, 12)"
6668,X04,0,"(1, 12)"
6713,X03,0,"(1, 12)"
6714,X03,0,"(1, 12)"
6715,X03,0,"(1, 12)"
6716,X03,0,"(1, 12)"
6717,X03,0,"(1, 12)"
6718,X03,0,"(1, 12)"
6719,X03,0,"(1, 12)"
6720,X03,0,"(1, 12)"
6733,X03,0,"(1, 12)"
6734,X03,0,"(1, 12)"
6735,X03,0,"(1, 12)"
6745,X20,1,"(0, 11)"
6746,X20,1,"(0, 11)"
6773,X02,0,"(1, 12)"
6774,X02,0,"(1, 12)"
6775,X02,0,"(1, 12)"
6776,X02,0,"(1, 12)"
6777,X02,0,"(1, 12)"
6778,X02,0,"(1, 12)"
6779,X02,0,"(1, 12)"
6780,X02,0,"(1, 12)"
6781,X02,0,"(1, 12)"
6782,X02,0,"(1, 12)"
6800,X02,0,"(1, 12)"
6869,X08,0,"(3, 5)"
6870,X08,0,"(3, 5)"
6871,X08,0,"(3, 5)"
6872,X08,0,"(3, 5)"
6873,X08,0,"(3, 5)"
6874,X08,0,"(3, 5)"
6911,X01,0,"(1, 12)"
6912,X01,0,"(1, 12)"
6913,X01,0,"(1, 12)"
6914,X01,0,"(1, 12)"
6915,X01,0,"(1, 12)"
6916,X01,0,"(1, 12)"
6917,X01,0,"(1, 12)"
6918,X01,0,"(1, 12)"
6919,X01,0,"(1, 12)"
6920,X01,0,"(1, 12)"
6934,X07,0,"(3, 5)"
6935,X07,0,"(3, 5)"
6936,X07,0,"(3, 5)"
6937,X07,0,"(3, 5)"
6938,X07,0,"(3, 5)"
6939,X07,0,"(3, 5)"
6940,X07,0,"(3, 5)"
6941,X07,0,"(3, 5)"
6942,X07,0,"(3, 5)"
6943,X07,0,"(3, 5)"
7012,X06,0,"(3, 5)"
7013,X06,0,"(3, 5)"
7014,X17,0,"(0, 9)"
7014,X06,0,"(3, 5)"
7015,X17,0,"(0, 9)"
7015,X06,0,"(3, 5)"
7016,X06,0,"(3, 5)"
7016,X17,0,"(0, 9)"
7017,X17,0,"(0, 9)"
7017,X06,0,"(3, 5)"
7018,X06,0,"(3, 5)"
7018,X17,0,"(0, 9)"
7019,X17,0,"(0, 9)"
7019,X06,0,"(3, 5)"
7020,X06,0,"(3, 5)"
7020,X17,0,"(0, 9)"
7021,X06,0,"(3, 5)"
7021,X17,0,"(0, 9)"
7022,X06,0,"(3, 5)"
7022,X17,0,"(0, 9)"
7023,X06,0,"(3, 5)"
7023,X17,0,"(0, 9)"
7024,X06,0,"(3, 5)"
7024,X17,0,"(0, 9)"
7025,X06,0,"(3, 5)"
7025,X17,0,"(0, 9)"
7026,X06,0,"(3, 5)"
7026,X17,0,"(0, 9)"
7045,X06,0,"(1, 3)"
7046,X06,0,"(1, 3)"
7047,X06,0,"(1, 3)"
7048,X06,0,"(1, 3)"
7049,X06,0,"(1, 3)"
7050,X06,0,"(1, 3)"
7051,X06,0,"(1, 3)"
7052,X06,0,"(1, 3)"
7053,X06,0,"(1, 3)"
7054,X06,0,"(1, 3)"
7080,X16,0,"(0, 9)"
7081,X16,0,"(0, 9)"
7082,X16,0,"(0, 9)"
7083,X16,0,"(0, 9)"
7084,X16,0,"(0, 9)"
7085,X16,0,"(0, 9)"
7086,X16,0,"(0, 9)"
7086,X05,0,"(3, 5)"
7087,X16,0,"(0, 9)"
7087,X05,0,"(3, 5)"
7088,X16,0,"(0, 9)"
7088,X05,0,"(3, 5)"
7089,X16,0,"(0, 9)"
7089,X05,0,"(3, 5)"
7090,X05,0,"(3, 5)"
7091,X05,0,"(3, 5)"
7092,X05,0,"(3, 5)"
7093,X05,0,"(3, 5)"
7094,X05,0,"(3, 5)"
7095,X05,0,"(3, 5)"
7096,X05,0,"(3, 5)"
7097,X05,0,"(3, 5)"
7098,X05,0,"(3, 5)"
7099,X05,0,"(3, 5)"
7100,X05,0,"(3, 5)"
7101,X05,0,"(3, 5)"
7102,X05,0,"(3, 5)"
7141,X05,0,"(1, 3)"
7142,X05,0,"(1, 3)"
7143,X05,0,"(1, 3)"
7144,X05,0,"(1, 3)"
7145,X05,0,"(1, 3)"
7146,X05,0,"(1, 3)"
7147,X05,0,"(1, 3)"
7148,X05,0,"(1, 3)"
7149,X05,0,"(1, 3)"
7150,X05,0,"(1, 3)"
7151,X05,0,"(1, 3)"
7152,X05,0,"(1, 3)"
7153,X05,0,"(1, 3)"
7154,X05,0,"(1, 3)"
7218,X15,0,"(0, 9)"
7219,X15,0,"(0, 9)"
7220,X15,0,"(0, 9)"
7221,X15,0,"(0, 9)"
7222,X15,0,"(0, 9)"
7223,X04,0,"(3, 5)"
7224,X04,0,"(3, 5)"
7225,X04,0,"(3, 5)"
7226,X04,0,"(3, 5)"
7227,X04,0,"(3, 5)"
7227,X01,0,"(1, 13)"
7228,X04,0,"(3, 5)"
7228,X01,0,"(1, 13)"
7229,X04,0,"(3, 5)"
7229,X01,0,"(1, 13)"
7230,X04,0,"(3, 5)"
7230,X01,0,"(1, 13)"
7231,X04,0,"(3, 5)"
7232,X04,0,"(3, 5)"
7233,X04,0,"(3, 5)"
7285,X04,0,"(1, 3)"
7286,X04,0,"(1, 3)"
7287,X04,0,"(1, 3)"
7288,X04,0,"(1, 3)"
7289,X04,0,"(1, 3)"
7290,X14,0,"(0, 9)"
7290,X04,0,"(1, 3)"
7291,X04,0,"(1, 3)"
7291,X14,0,"(0, 9)"
7292,X04,0,"(1, 3)"
7292,X14,0,"(0, 9)"
7293,X04,0,"(1, 3)"
7293,X14,0,"(0, 9)"
7294,X14,0,"(0, 9)"
7294,X04,0,"(1, 3)"
7295,X14,0,"(0, 9)"
7296,X14,0,"(0, 9)"
7336,X03,0,"(3, 5)"
7337,X03,0,"(3, 5)"
7338,X03,0,"(3, 5)"
7339,X03,0,"(3, 5)"
7340,X03,0,"(3, 5)"
7341,X03,0,"(3, 5)"
7342,X03,0,"(3, 5)"
7343,X03,0,"(3, 5)"
7344,X03,0,"(3, 5)"
7345,X03,0,"(3, 5)"
7346,X03,0,"(3, 5)"
7347,X03,0,"(3, 5)"
7389,X03,0,"(1, 3)"
7390,X03,0,"(1, 3)"
7391,X03,0,"(1, 3)"
7392,X03,0,"(1, 3)"
7393,X03,0,"(1, 3)"
7405,X13,0,"(0, 9)"
7406,X13,0,"(0, 9)"
7407,X13,0,"(0, 9)"
7408,X13,0,"(0, 9)"
7409,X13,0,"(0, 9)"
7488,X12,0,"(0, 9)"
7489,X12,0,"(0, 9)"
7490,X12,0,"(0, 9)"
7491,X12,0,"(0, 9)"
7492,X12,0,"(0, 9)"
7493,X12,0,"(0, 9)"
7494,X12,0,"(0, 9)"
7495,X12,0,"(0, 9)"
7496,X12,0,"(0, 9)"
7496,X01,0,"(3, 5)"
7497,X12,0,"(0, 9)"
7497,X01,0,"(3, 5)"
7498,X12,0,"(0, 9)"
7498,X01,0,"(3, 5)"
7499,X01,0,"(3, 5)"
7499,X12,0,"(0, 9)"
7500,X01,0,"(3, 5)"
7501,X01,0,"(3, 5)"
7502,X01,0,"(3, 5)"
7503,X01,0,"(3, 5)"
7507,X02,0,"(3, 13)"
7508,X02,0,"(3, 13)"
7509,X02,0,"(3, 13)"
7510,X02,0,"(3, 13)"
7511,X02,0,"(3, 13)"
7512,X02,0,"(3, 13)"
7513,X02,0,"(3, 13)"
7514,X02,0,"(3, 13)"
7515,X02,0,"(3, 13)"
7529,X02,0,"(1, 3)"
7530,X02,0,"(1, 3)"
7535,X02,0,"(3, 5)"
7536,X02,0,"(3, 5)"
7537,X02,0,"(3, 5)"
7538,X02,0,"(3, 5)"
7539,X02,0,"(3, 5)"
7540,X02,0,"(3, 5)"
7541,X02,0,"(3, 5)"
7542,X02,0,"(3, 5)"
7543,X02,0,"(3, 5)"
7544,X02,0,"(3, 5)"
7545,X02,0,"(3, 5)"
7546,X02,0,"(3, 5)"
7546,X02,0,"(3, 13)"
7547,X02,0,"(3, 5)"
7564,X11,0,"(0, 9)"
7565,X11,0,"(0, 9)"
7566,X11,0,"(0, 9)"
7567,X11,0,"(0, 9)"
7568,X11,0,"(0, 9)"
7569,X11,0,"(0, 9)"
7570,X11,0,"(0, 9)"
7571,X11,0,"(0, 9)"
7572,X11,0,"(0, 9)"
7573,X11,0,"(0, 9)"
7574,X11,0,"(0, 9)"
7581,X01,0,"(3, 13)"
7582,X01,0,"(3, 13)"
7583,X01,0,"(3, 13)"
7584,X01,0,"(3, 13)"
7585,X01,0,"(3, 13)"
7586,X01,0,"(3, 13)"
7587,X01,0,"(3, 13)"
7588,X01,0,"(3, 13)"
7589,X01,0,"(3, 13)"
7590,X01,0,"(3, 13)"
7591,X01,0,"(3, 13)"
7592,X01,0,"(3, 13)"
7593,X01,0,"(3, 13)"
7594,X01,0,"(3, 5)"
7595,X01,0,"(3, 5)"
7596,X01,0,"(1, 3)"
7596,X01,0,"(3, 5)"
7597,X01,0,"(3, 5)"
7598,X01,0,"(3, 5)"
7599,X01,0,"(3, 5)"
7600,X01,0,"(3, 5)"
7601,X01,0,"(3, 5)"
7602,X01,0,"(3, 5)"
7603,X01,0,"(3, 5)"
7604,X01,0,"(3, 5)"
7605,X01,0,"(3, 5)"
7606,X01,0,"(3, 5)"
7613,X01,0,"(3, 13)"
7614,X01,0,"(3, 13)"
7615,X01,0,"(3, 13)"
7616,X01,0,"(3, 13)"
7617,X01,0,"(3, 13)"
7618,X01,0,"(3, 13)"
7659,X10,0,"(0, 9)"
7660,X10,0,"(0, 9)"
7661,X10,0,"(0, 9)"
7662,X10,0,"(0, 9)"
7663,X10,0,"(0, 9)"
7664,X10,0,"(0, 9)"
7665,X10,0,"(0, 9)"
7666,X10,0,"(0, 9)"
7667,X10,0,"(0, 9)"
7668,X10,0,"(0, 9)"
7669,X10,0,"(0, 9)"
7670,X10,0,"(0, 9)"
7671,X10,0,"(0, 9)"
7672,X10,0,"(0, 9)"
7777,X09,0,"(0, 9)"
7778,X09,0,"(0, 9)"
7779,X09,0,"(0, 9)"
7851,X08,0,"(0, 9)"
7852,X08,0,"(0, 9)"
7853,X08,0,"(0, 9)"
7854,X08,0,"(0, 9)"
7855,X08,0,"(0, 9)"
7856,X08,0,"(0, 9)"
7857,X08,0,"(0, 9)"
7875,X12,0,"(0, 9)"
7876,X12,0,"(0, 9)"
7877,X12,0,"(0, 9)"
7878,X12,0,"(0, 9)"
7879,X12,0,"(0, 9)"
7880,X12,0,"(0, 9)"
7881,X12,0,"(0, 9)"
7882,X12,0,"(0, 9)"
7883,X12,0,"(0, 9)"
7884,X12,0,"(0, 9)"
8103,X07,0,"(0, 9)"
8104,X07,0,"(0, 9)"
8105,X07,0,"(0, 9)"
8106,X07,0,"(0, 9)"
8107,X07,0,"(0, 9)"
8108,X07,0,"(0, 9)"
8109,X07,0,"(0, 9)"
8110,X07,0,"(0, 9)"
8111,X07,0,"(0, 9)"
8112,X07,0,"(0, 9)"
8247,X06,0,"(0, 9)"
8248,X06,0,"(0, 9)"
8249,X06,0,"(0, 9)"
8250,X06,0,"(0, 9)"
8251,X06,0,"(0, 9)"
8252,X06,0,"(0, 9)"
8253,X06,0,"(0, 9)"
8254,X06,0,"(0, 9)"
8255,X06,0,"(0, 9)"
8256,X06,0,"(0, 9)"
8257,X06,0,"(0, 9)"
8258,X06,0,"(0, 9)"
8315,X05,0,"(0, 9)"
8316,X05,0,"(0, 9)"
8317,X05,0,"(0, 9)"
8318,X05,0,"(0, 9)"
8319,X05,0,"(0, 9)"
8320,X05,0,"(0, 9)"
8321,X05,0,"(0, 9)"
8322,X05,0,"(0, 9)"
8323,X05,0,"(0, 9)"
8324,X05,0,"(0, 9)"
8325,X05,0,"(0, 9)"
8326,X05,0,"(0, 9)"
8392,X04,0,"(0, 9)"
8393,X04,0,"(0, 9)"
8394,X04,0,"(0, 9)"
8395,X04,0,"(0, 9)"
8396,X04,0,"(0, 9)"
8397,X04,0,"(0, 9)"
8398,X04,0,"(0, 9)"
8399,X04,0,"(0, 9)"
8400,X04,0,"(0, 9)"
8401,X04,0,"(0, 9)"
8402,X04,0,"(0, 9)"
8403,X04,0,"(0, 9)"
8404,X04,0,"(0, 9)"
8405,X04,0,"(0, 9)"
8406,X04,0,"(0, 9)"
8464,X10,1,"(12, 13)"
8465,X10,1,"(12, 13)"
8466,X10,1,"(12, 13)"
8467,X10,1,"(12, 13)"
8468,X10,1,"(12, 13)"
8469,X10,1,"(12, 13)"
8470,X10,1,"(12, 13)"
8471,X10,1,"(12, 13)"
8472,X10,1,"(12, 13)"
8481,X03,0,"(0, 9)"
8482,X03,0,"(0, 9)"
8483,X03,0,"(0, 9)"
8484,X03,0,"(0, 9)"
8485,X03,0,"(0, 9)"
