time,station,direction,buses
51,X01,1,"(0, 0)"
52,X01,1,"(0, 0)"
53,X01,1,"(0, 0)"
54,X01,1,"(0, 0)"
55,X01,1,"(0, 0)"
56,X01,1,"(0, 0)"
183,X02,1,"(0, 0)"
184,X02,1,"(0, 0)"
185,X02,1,"(0, 0)"
186,X02,1,"(0, 0)"
187,X02,1,"(0, 0)"
188,X02,1,"(0, 0)"
247,X20,0,"(1, 1)"
248,X20,0,"(1, 1)"
249,X20,0,"(1, 1)"
250,X20,0,"(1, 1)"
251,X20,0,"(1, 1)"
252,X20,0,"(1, 1)"
253,X20,0,"(1, 1)"
254,X20,0,"(1, 1)"
255,X20,0,"(1, 1)"
256,X20,0,"(1, 1)"
257,X20,0,"(1, 1)"
258,X20,0,"(1, 1)"
259,X20,0,"(1, 1)"
260,X20,0,"(1, 1)"
261,X20,0,"(1, 1)"
262,X20,0,"(1, 1)"
263,X20,0,"(1, 1)"
264,X20,0,"(1, 1)"
274,X03,1,"(0, 0)"
275,X03,1,"(0, 0)"
276,X03,1,"(0, 0)"
277,X03,1,"(0, 0)"
278,X03,1,"(0, 0)"
279,X03,1,"(0, 0)"
280,X03,1,"(0, 0)"
281,X03,1,"(0, 0)"
282,X03,1,"(0, 0)"
283,X03,1,"(0, 0)"
284,X03,1,"(0, 0)"
285,X03,1,"(0, 0)"
335,X04,1,"(0, 0)"
336,X04,1,"(0, 0)"
337,X04,1,"(0, 0)"
338,X04,1,"(0, 0)"
339,X04,1,"(0, 0)"
340,X04,1,"(0, 0)"
341,X04,1,"(0, 0)"
342,X04,1,"(0, 0)"
343,X04,1,"(0, 0)"
344,X19,0,"(1, 1)"
344,X04,1,"(0, 0)"
345,X19,0,"(1, 1)"
345,X04,1,"(0, 0)"
346,X19,0,"(1, 1)"
346,X04,1,"(0, 0)"
347,X04,1,"(0, 0)"
347,X19,0,"(1, 1)"
348,X04,1,"(0, 0)"
348,X19,0,"(1, 1)"
349,X19,0,"(1, 1)"
349,X04,1,"(0, 0)"
350,X04,1,"(0, 0)"
350,X19,0,"(1, 1)"
351,X19,0,"(1, 1)"
352,X19,0,"(1, 1)"
353,X19,0,"(1, 1)"
354,X19,0,"(1, 1)"
355,X19,0,"(1, 1)"
356,X19,0,"(1, 1)"
357,X19,0,"(1, 1)"
358,X19,0,"(1, 1)"
359,X19,0,"(1, 1)"
360,X19,0,"(1, 1)"
361,X19,0,"(1, 1)"
362,X19,0,"(1, 1)"
363,X19,0,"(1, 1)"
409,X05,1,"(0, 0)"
410,X05,1,"(0, 0)"
411,X05,1,"(0, 0)"
412,X05,1,"(0, 0)"
413,X05,1,"(0, 0)"
414,X05,1,"(0, 0)"
415,X05,1,"(0, 0)"
416,X05,1,"(0, 0)"
417,X05,1,"(0, 0)"
418,X05,1,"(0, 0)"
419,X05,1,"(0, 0)"
420,X05,1,"(0, 0)"
421,X05,1,"(0, 0)"
421,X01,1,"(2, 2)"
422,X05,1,"(0, 0)"
422,X01,1,"(2, 2)"
423,X05,1,"(0, 0)"
423,X01,1,"(2, 2)"
424,X05,1,"(0, 0)"
424,X01,1,"(2, 2)"
425,X01,1,"(2, 2)"
425,X05,1,"(0, 0)"
426,X01,1,"(2, 2)"
426,X05,1,"(0, 0)"
427,X01,1,"(2, 2)"
427,X05,1,"(0, 0)"
428,X01,1,"(2, 2)"
428,X05,1,"(0, 0)"
429,X01,1,"(2, 2)"
430,X01,1,"(2, 2)"
431,X01,1,"(2, 2)"
432,X01,1,"(2, 2)"
433,X01,1,"(2, 2)"
434,X01,1,"(2, 2)"
487,X06,1,"(0, 0)"
488,X06,1,"(0, 0)"
489,X06,1,"(0, 0)"
490,X06,1,"(0, 0)"
490,X18,0,"(1, 1)"
491,X18,0,"(1, 1)"
491,X06,1,"(0, 0)"
492,X06,1,"(0, 0)"
492,X18,0,"(1, 1)"
493,X06,1,"(0, 0)"
493,X18,0,"(1, 1)"
494,X06,1,"(0, 0)"
494,X18,0,"(1, 1)"
495,X06,1,"(0, 0)"
495,X18,0,"(1, 1)"
496,X18,0,"(1, 1)"
496,X06,1,"(0, 0)"
497,X18,0,"(1, 1)"
497,X06,1,"(0, 0)"
498,X06,1,"(0, 0)"
498,X18,0,"(1, 1)"
499,X06,1,"(0, 0)"
499,X02,1,"(2, 2)"
499,X18,0,"(1, 1)"
500,X02,1,"(2, 2)"
500,X06,1,"(0, 0)"
500,X18,0,"(1, 1)"
501,X02,1,"(2, 2)"
501,X18,0,"(1, 1)"
501,X06,1,"(0, 0)"
502,X06,1,"(0, 0)"
502,X18,0,"(1, 1)"
502,X02,1,"(2, 2)"
503,X18,0,"(1, 1)"
503,X02,1,"(2, 2)"
504,X18,0,"(1, 1)"
504,X02,1,"(2, 2)"
505,X18,0,"(1, 1)"
505,X02,1,"(2, 2)"
506,X18,0,"(1, 1)"
506,X02,1,"(2, 2)"
507,X18,0,"(1, 1)"
507,X02,1,"(2, 2)"
508,X18,0,"(1, 1)"
508,X02,1,"(2, 2)"
509,X02,1,"(2, 2)"
509,X18,0,"(1, 1)"
510,X02,1,"(2, 2)"
510,X18,0,"(1, 1)"
511,X02,1,"(2, 2)"
511,X18,0,"(1, 1)"
512,X02,1,"(2, 2)"
512,X18,0,"(1, 1)"
513,X18,0,"(1, 1)"
514,X18,0,"(1, 1)"
515,X18,0,"(1, 1)"
555,X07,1,"(0, 0)"
556,X07,1,"(0, 0)"
557,X07,1,"(0, 0)"
558,X07,1,"(0, 0)"
559,X07,1,"(0, 0)"
560,X07,1,"(0, 0)"
561,X07,1,"(0, 0)"
562,X07,1,"(0, 0)"
563,X07,1,"(0, 0)"
564,X07,1,"(0, 0)"
565,X07,1,"(0, 0)"
566,X07,1,"(0, 0)"
598,X03,1,"(2, 2)"
599,X03,1,"(2, 2)"
600,X03,1,"(2, 2)"
601,X03,1,"(2, 2)"
602,X03,1,"(2, 2)"
603,X03,1,"(2, 2)"
604,X03,1,"(2, 2)"
605,X03,1,"(2, 2)"
606,X03,1,"(2, 2)"
607,X03,1,"(2, 2)"
608,X03,1,"(2, 2)"
609,X03,1,"(2, 2)"
610,X03,1,"(2, 2)"
611,X03,1,"(2, 2)"
612,X03,1,"(2, 2)"
613,X03,1,"(2, 2)"
614,X20,0,"(3, 3)"
615,X17,0,"(1, 1)"
615,X20,0,"(3, 3)"
616,X17,0,"(1, 1)"
616,X20,0,"(3, 3)"
617,X20,0,"(3, 3)"
617,X17,0,"(1, 1)"
618,X17,0,"(1, 1)"
618,X20,0,"(3, 3)"
619,X08,1,"(0, 0)"
619,X20,0,"(3, 3)"
619,X17,0,"(1, 1)"
620,X17,0,"(1, 1)"
620,X08,1,"(0, 0)"
620,X20,0,"(3, 3)"
621,X17,0,"(1, 1)"
621,X20,0,"(3, 3)"
621,X08,1,"(0, 0)"
622,X17,0,"(1, 1)"
622,X20,0,"(3, 3)"
622,X08,1,"(0, 0)"
623,X17,0,"(1, 1)"
623,X20,0,"(3, 3)"
623,X08,1,"(0, 0)"
624,X08,1,"(0, 0)"
624,X20,0,"(3, 3)"
624,X17,0,"(1, 1)"
625,X08,1,"(0, 0)"
625,X20,0,"(3, 3)"
625,X17,0,"(1, 1)"
626,X17,0,"(1, 1)"
626,X08,1,"(0, 0)"
626,X20,0,"(3, 3)"
627,X08,1,"(0, 0)"
627,X17,0,"(1, 1)"
627,X20,0,"(3, 3)"
628,X17,0,"(1, 1)"
628,X20,0,"(3, 3)"
628,X08,1,"(0, 0)"
629,X17,0,"(1, 1)"
629,X08,1,"(0, 0)"
629,X20,0,"(3, 3)"
630,X17,0,"(1, 1)"
630,X08,1,"(0, 0)"
630,X20,0,"(3, 3)"
631,X20,0,"(3, 3)"
631,X17,0,"(1, 1)"
632,X17,0,"(1, 1)"
632,X20,0,"(3, 3)"
633,X20,0,"(3, 3)"
633,X17,0,"(1, 1)"
634,X20,0,"(3, 3)"
634,X17,0,"(1, 1)"
635,X20,0,"(3, 3)"
635,X17,0,"(1, 1)"
636,X17,0,"(1, 1)"
636,X20,0,"(3, 3)"
637,X20,0,"(3, 3)"
637,X17,0,"(1, 1)"
638,X17,0,"(1, 1)"
639,X17,0,"(1, 1)"
640,X17,0,"(1, 1)"
678,X04,1,"(2, 2)"
679,X04,1,"(2, 2)"
680,X04,1,"(2, 2)"
681,X04,1,"(2, 2)"
682,X04,1,"(2, 2)"
683,X04,1,"(2, 2)"
684,X04,1,"(2, 2)"
685,X04,1,"(2, 2)"
686,X04,1,"(2, 2)"
687,X04,1,"(2, 2)"
695,X09,1,"(0, 0)"
696,X09,1,"(0, 0)"
697,X09,1,"(0, 0)"
698,X09,1,"(0, 0)"
699,X09,1,"(0, 0)"
700,X09,1,"(0, 0)"
701,X09,1,"(0, 0)"
702,X19,0,"(3, 3)"
702,X09,1,"(0, 0)"
703,X09,1,"(0, 0)"
703,X19,0,"(3, 3)"
704,X09,1,"(0, 0)"
704,X19,0,"(3, 3)"
705,X19,0,"(3, 3)"
705,X09,1,"(0, 0)"
706,X09,1,"(0, 0)"
706,X19,0,"(3, 3)"
707,X09,1,"(0, 0)"
707,X19,0,"(3, 3)"
708,X09,1,"(0, 0)"
708,X19,0,"(3, 3)"
709,X19,0,"(3, 3)"
709,X09,1,"(0, 0)"
710,X19,0,"(3, 3)"
710,X09,1,"(0, 0)"
711,X19,0,"(3, 3)"
712,X19,0,"(3, 3)"
713,X19,0,"(3, 3)"
714,X19,0,"(3, 3)"
714,X16,0,"(1, 1)"
715,X19,0,"(3, 3)"
715,X16,0,"(1, 1)"
716,X19,0,"(3, 3)"
716,X16,0,"(1, 1)"
717,X19,0,"(3, 3)"
717,X16,0,"(1, 1)"
718,X16,0,"(1, 1)"
718,X19,0,"(3, 3)"
719,X16,0,"(1, 1)"
719,X19,0,"(3, 3)"
720,X16,0,"(1, 1)"
720,X19,0,"(3, 3)"
721,X16,0,"(1, 1)"
721,X19,0,"(3, 3)"
722,X16,0,"(1, 1)"
722,X19,0,"(3, 3)"
723,X16,0,"(1, 1)"
723,X19,0,"(3, 3)"
724,X16,0,"(1, 1)"
724,X19,0,"(3, 3)"
725,X19,0,"(3, 3)"
725,X16,0,"(1, 1)"
726,X16,0,"(1, 1)"
726,X19,0,"(3, 3)"
727,X19,0,"(3, 3)"
727,X16,0,"(1, 1)"
728,X16,0,"(1, 1)"
728,X19,0,"(3, 3)"
729,X19,0,"(3, 3)"
729,X16,0,"(1, 1)"
730,X19,0,"(3, 3)"
730,X16,0,"(1, 1)"
731,X19,0,"(3, 3)"
731,X16,0,"(1, 1)"
732,X16,0,"(1, 1)"
733,X16,0,"(1, 1)"
734,X16,0,"(1, 1)"
735,X16,0,"(1, 1)"
736,X05,1,"(2, 2)"
736,X16,0,"(1, 1)"
737,X16,0,"(1, 1)"
737,X05,1,"(2, 2)"
738,X16,0,"(1, 1)"
738,X05,1,"(2, 2)"
739,X05,1,"(2, 2)"
739,X16,0,"(1, 1)"
740,X05,1,"(2, 2)"
740,X16,0,"(1, 1)"
741,X16,0,"(1, 1)"
741,X05,1,"(2, 2)"
742,X16,0,"(1, 1)"
742,X05,1,"(2, 2)"
743,X16,0,"(1, 1)"
743,X05,1,"(2, 2)"
744,X05,1,"(2, 2)"
744,X16,0,"(1, 1)"
745,X05,1,"(2, 2)"
745,X16,0,"(1, 1)"
746,X05,1,"(2, 2)"
746,X16,0,"(1, 1)"
747,X05,1,"(2, 2)"
747,X16,0,"(1, 1)"
748,X16,0,"(1, 1)"
749,X16,0,"(1, 1)"
750,X16,0,"(1, 1)"
751,X16,0,"(1, 1)"
752,X16,0,"(1, 1)"
753,X16,0,"(1, 1)"
771,X01,1,"(4, 4)"
772,X01,1,"(4, 4)"
773,X01,1,"(4, 4)"
774,X01,1,"(4, 4)"
775,X01,1,"(4, 4)"
776,X01,1,"(4, 4)"
777,X01,1,"(4, 4)"
778,X01,1,"(4, 4)"
779,X01,1,"(4, 4)"
780,X01,1,"(4, 4)"
781,X01,1,"(4, 4)"
782,X01,1,"(4, 4)"
783,X01,1,"(4, 4)"
784,X01,1,"(4, 4)"
785,X01,1,"(4, 4)"
786,X01,1,"(4, 4)"
806,X06,1,"(2, 2)"
807,X06,1,"(2, 2)"
808,X06,1,"(2, 2)"
809,X06,1,"(2, 2)"
810,X06,1,"(2, 2)"
811,X06,1,"(2, 2)"
812,X06,1,"(2, 2)"
813,X06,1,"(2, 2)"
814,X06,1,"(2, 2)"
815,X06,1,"(2, 2)"
818,X15,0,"(1, 1)"
819,X15,0,"(1, 1)"
820,X15,0,"(1, 1)"
821,X15,0,"(1, 1)"
822,X15,0,"(1, 1)"
823,X15,0,"(1, 1)"
824,X15,0,"(1, 1)"
825,X15,0,"(1, 1)"
826,X15,0,"(1, 1)"
827,X15,0,"(1, 1)"
828,X15,0,"(1, 1)"
829,X15,0,"(1, 1)"
830,X15,0,"(1, 1)"
831,X15,0,"(1, 1)"
851,X02,1,"(4, 4)"
852,X02,1,"(4, 4)"
853,X02,1,"(4, 4)"
854,X02,1,"(4, 4)"
855,X02,1,"(4, 4)"
856,X02,1,"(4, 4)"
857,X02,1,"(4, 4)"
858,X18,0,"(3, 3)"
858,X02,1,"(4, 4)"
859,X18,0,"(3, 3)"
859,X02,1,"(4, 4)"
860,X18,0,"(3, 3)"
860,X02,1,"(4, 4)"
861,X18,0,"(3, 3)"
861,X02,1,"(4, 4)"
862,X02,1,"(4, 4)"
862,X18,0,"(3, 3)"
863,X02,1,"(4, 4)"
863,X18,0,"(3, 3)"
864,X02,1,"(4, 4)"
864,X18,0,"(3, 3)"
865,X02,1,"(4, 4)"
865,X18,0,"(3, 3)"
866,X18,0,"(3, 3)"
866,X02,1,"(4, 4)"
867,X18,0,"(3, 3)"
868,X18,0,"(3, 3)"
869,X18,0,"(3, 3)"
870,X18,0,"(3, 3)"
871,X18,0,"(3, 3)"
872,X18,0,"(3, 3)"
873,X18,0,"(3, 3)"
874,X18,0,"(3, 3)"
875,X18,0,"(3, 3)"
876,X18,0,"(3, 3)"
877,X18,0,"(3, 3)"
878,X18,0,"(3, 3)"
879,X10,1,"(0, 0)"
879,X18,0,"(3, 3)"
880,X18,0,"(3, 3)"
880,X10,1,"(0, 0)"
881,X18,0,"(3, 3)"
881,X10,1,"(0, 0)"
882,X18,0,"(3, 3)"
882,X10,1,"(0, 0)"
883,X18,0,"(3, 3)"
883,X10,1,"(0, 0)"
884,X10,1,"(0, 0)"
884,X18,0,"(3, 3)"
885,X10,1,"(0, 0)"
885,X18,0,"(3, 3)"
886,X10,1,"(0, 0)"
886,X18,0,"(3, 3)"
887,X10,1,"(0, 0)"
887,X18,0,"(3, 3)"
888,X10,1,"(0, 0)"
889,X07,1,"(2, 2)"
889,X10,1,"(0, 0)"
890,X10,1,"(0, 0)"
890,X07,1,"(2, 2)"
891,X10,1,"(0, 0)"
891,X07,1,"(2, 2)"
892,X10,1,"(0, 0)"
892,X07,1,"(2, 2)"
893,X10,1,"(0, 0)"
893,X07,1,"(2, 2)"
894,X10,1,"(0, 0)"
894,X07,1,"(2, 2)"
895,X10,1,"(0, 0)"
896,X10,1,"(0, 0)"
897,X10,1,"(0, 0)"
898,X10,1,"(0, 0)"
899,X10,1,"(0, 0)"
900,X10,1,"(0, 0)"
901,X10,1,"(0, 0)"
902,X10,1,"(0, 0)"
903,X10,1,"(0, 0)"
904,X10,1,"(0, 0)"
905,X10,1,"(0, 0)"
906,X10,1,"(0, 0)"
917,X14,0,"(1, 1)"
918,X14,0,"(1, 1)"
919,X14,0,"(1, 1)"
920,X14,0,"(1, 1)"
921,X14,0,"(1, 1)"
922,X14,0,"(1, 1)"
923,X14,0,"(1, 1)"
924,X14,0,"(1, 1)"
925,X14,0,"(1, 1)"
926,X14,0,"(1, 1)"
940,X03,1,"(4, 4)"
941,X03,1,"(4, 4)"
942,X03,1,"(4, 4)"
943,X03,1,"(4, 4)"
944,X03,1,"(4, 4)"
945,X03,1,"(4, 4)"
946,X03,1,"(4, 4)"
947,X08,1,"(2, 2)"
947,X03,1,"(4, 4)"
948,X03,1,"(4, 4)"
948,X08,1,"(2, 2)"
949,X08,1,"(2, 2)"
949,X03,1,"(4, 4)"
949,X17,0,"(3, 3)"
950,X03,1,"(4, 4)"
950,X17,0,"(3, 3)"
950,X08,1,"(2, 2)"
951,X17,0,"(3, 3)"
951,X03,1,"(4, 4)"
951,X08,1,"(2, 2)"
952,X17,0,"(3, 3)"
952,X03,1,"(4, 4)"
952,X08,1,"(2, 2)"
953,X08,1,"(2, 2)"
953,X03,1,"(4, 4)"
953,X17,0,"(3, 3)"
954,X08,1,"(2, 2)"
954,X03,1,"(4, 4)"
954,X17,0,"(3, 3)"
955,X08,1,"(2, 2)"
955,X03,1,"(4, 4)"
955,X17,0,"(3, 3)"
956,X08,1,"(2, 2)"
956,X17,0,"(3, 3)"
957,X17,0,"(3, 3)"
957,X08,1,"(2, 2)"
958,X08,1,"(2, 2)"
958,X17,0,"(3, 3)"
959,X17,0,"(3, 3)"
960,X17,0,"(3, 3)"
961,X17,0,"(3, 3)"
962,X17,0,"(3, 3)"
963,X17,0,"(3, 3)"
964,X17,0,"(3, 3)"
965,X17,0,"(3, 3)"
966,X17,0,"(3, 3)"
967,X17,0,"(3, 3)"
968,X17,0,"(3, 3)"
988,X20,0,"(5, 5)"
989,X20,0,"(5, 5)"
990,X20,0,"(5, 5)"
991,X20,0,"(5, 5)"
991,X13,0,"(1, 1)"
992,X20,0,"(5, 5)"
992,X13,0,"(1, 1)"
993,X13,0,"(1, 1)"
993,X20,0,"(5, 5)"
994,X13,0,"(1, 1)"
994,X20,0,"(5, 5)"
995,X04,1,"(4, 4)"
995,X13,0,"(1, 1)"
995,X20,0,"(5, 5)"
996,X13,0,"(1, 1)"
996,X20,0,"(5, 5)"
996,X04,1,"(4, 4)"
997,X04,1,"(4, 4)"
997,X20,0,"(5, 5)"
997,X13,0,"(1, 1)"
998,X13,0,"(1, 1)"
998,X20,0,"(5, 5)"
998,X04,1,"(4, 4)"
999,X20,0,"(5, 5)"
999,X04,1,"(4, 4)"
999,X13,0,"(1, 1)"
1000,X20,0,"(5, 5)"
1000,X04,1,"(4, 4)"
1000,X13,0,"(1, 1)"
1001,X13,0,"(1, 1)"
1001,X20,0,"(5, 5)"
1001,X04,1,"(4, 4)"
1002,X13,0,"(1, 1)"
1002,X04,1,"(4, 4)"
1002,X20,0,"(5, 5)"
1003,X04,1,"(4, 4)"
1003,X13,0,"(1, 1)"
1003,X20,0,"(5, 5)"
1004,X04,1,"(4, 4)"
1004,X20,0,"(5, 5)"
1004,X13,0,"(1, 1)"
1005,X04,1,"(4, 4)"
1005,X13,0,"(1, 1)"
1005,X20,0,"(5, 5)"
1006,X13,0,"(1, 1)"
1006,X04,1,"(4, 4)"
1006,X20,0,"(5, 5)"
1007,X20,0,"(5, 5)"
1007,X13,0,"(1, 1)"
1008,X11,1,"(0, 0)"
1008,X13,0,"(1, 1)"
1008,X20,0,"(5, 5)"
1009,X11,1,"(0, 0)"
1009,X13,0,"(1, 1)"
1009,X20,0,"(5, 5)"
1010,X11,1,"(0, 0)"
1010,X20,0,"(5, 5)"
1010,X13,0,"(1, 1)"
1011,X20,0,"(5, 5)"
1011,X11,1,"(0, 0)"
1012,X20,0,"(5, 5)"
1012,X11,1,"(0, 0)"
1013,X20,0,"(5, 5)"
1013,X11,1,"(0, 0)"
1014,X20,0,"(5, 5)"
1014,X11,1,"(0, 0)"
1015,X11,1,"(0, 0)"
1015,X20,0,"(5, 5)"
1016,X11,1,"(0, 0)"
1017,X11,1,"(0, 0)"
1018,X11,1,"(0, 0)"
1019,X11,1,"(0, 0)"
1020,X11,1,"(0, 0)"
1021,X11,1,"(0, 0)"
1021,X16,0,"(3, 3)"
1022,X16,0,"(3, 3)"
1022,X11,1,"(0, 0)"
1023,X16,0,"(3, 3)"
1023,X11,1,"(0, 0)"
1024,X16,0,"(3, 3)"
1025,X16,0,"(3, 3)"
1026,X16,0,"(3, 3)"
1027,X16,0,"(3, 3)"
1028,X16,0,"(3, 3)"
1029,X16,0,"(3, 3)"
1030,X16,0,"(3, 3)"
1031,X16,0,"(3, 3)"
1032,X09,1,"(2, 2)"
1032,X16,0,"(3, 3)"
1033,X09,1,"(2, 2)"
1033,X16,0,"(3, 3)"
1034,X09,1,"(2, 2)"
1034,X16,0,"(3, 3)"
1035,X09,1,"(2, 2)"
1035,X16,0,"(3, 3)"
1036,X09,1,"(2, 2)"
1036,X16,0,"(3, 3)"
1037,X16,0,"(3, 3)"
1037,X09,1,"(2, 2)"
1038,X09,1,"(2, 2)"
1038,X16,0,"(3, 3)"
1039,X09,1,"(2, 2)"
1039,X16,0,"(3, 3)"
1040,X09,1,"(2, 2)"
1040,X16,0,"(3, 3)"
1041,X16,0,"(3, 3)"
1041,X09,1,"(2, 2)"
1042,X16,0,"(3, 3)"
1042,X09,1,"(2, 2)"
1043,X16,0,"(3, 3)"
1043,X09,1,"(2, 2)"
1044,X16,0,"(3, 3)"
1044,X09,1,"(2, 2)"
1045,X09,1,"(2, 2)"
1045,X16,0,"(3, 3)"
1046,X16,0,"(3, 3)"
1047,X16,0,"(3, 3)"
1048,X16,0,"(3, 3)"
1052,X12,0,"(1, 1)"
1053,X12,0,"(1, 1)"
1054,X12,0,"(1, 1)"
1055,X12,0,"(1, 1)"
1056,X12,0,"(1, 1)"
1057,X12,0,"(1, 1)"
1058,X12,0,"(1, 1)"
1059,X12,0,"(1, 1)"
1060,X12,0,"(1, 1)"
1061,X12,0,"(1, 1)"
1062,X12,0,"(1, 1)"
1063,X12,0,"(1, 1)"
1065,X05,1,"(4, 4)"
1066,X05,1,"(4, 4)"
1067,X05,1,"(4, 4)"
1068,X05,1,"(4, 4)"
1069,X05,1,"(4, 4)"
1070,X05,1,"(4, 4)"
1071,X05,1,"(4, 4)"
1072,X05,1,"(4, 4)"
1073,X05,1,"(4, 4)"
1074,X05,1,"(4, 4)"
1075,X05,1,"(4, 4)"
1076,X05,1,"(4, 4)"
1077,X05,1,"(4, 4)"
1078,X05,1,"(4, 4)"
1079,X05,1,"(4, 4)"
1080,X05,1,"(4, 4)"
1081,X05,1,"(4, 4)"
1082,X05,1,"(4, 4)"
1083,X05,1,"(4, 4)"
1084,X05,1,"(4, 4)"
1085,X05,1,"(4, 4)"
1086,X05,1,"(4, 4)"
1097,X12,1,"(0, 0)"
1098,X12,1,"(0, 0)"
1099,X12,1,"(0, 0)"
1100,X12,1,"(0, 0)"
1101,X12,1,"(0, 0)"
1101,X15,0,"(3, 3)"
1101,X19,0,"(5, 5)"
1102,X19,0,"(5, 5)"
1102,X15,0,"(3, 3)"
1102,X12,1,"(0, 0)"
1103,X12,1,"(0, 0)"
1103,X19,0,"(5, 5)"
1103,X15,0,"(3, 3)"
1104,X12,1,"(0, 0)"
1104,X15,0,"(3, 3)"
1104,X19,0,"(5, 5)"
1105,X12,1,"(0, 0)"
1105,X15,0,"(3, 3)"
1105,X19,0,"(5, 5)"
1106,X15,0,"(3, 3)"
1106,X12,1,"(0, 0)"
1106,X19,0,"(5, 5)"
1107,X12,1,"(0, 0)"
1107,X19,0,"(5, 5)"
1107,X15,0,"(3, 3)"
1108,X12,1,"(0, 0)"
1108,X19,0,"(5, 5)"
1108,X15,0,"(3, 3)"
1109,X12,1,"(0, 0)"
1109,X19,0,"(5, 5)"
1109,X15,0,"(3, 3)"
1110,X12,1,"(0, 0)"
1110,X19,0,"(5, 5)"
1111,X12,1,"(0, 0)"
1111,X19,0,"(5, 5)"
1112,X12,1,"(0, 0)"
1112,X19,0,"(5, 5)"
1113,X12,1,"(0, 0)"
1113,X19,0,"(5, 5)"
1114,X12,1,"(0, 0)"
1114,X19,0,"(5, 5)"
1115,X19,0,"(5, 5)"
1115,X12,1,"(0, 0)"
1116,X19,0,"(5, 5)"
1116,X12,1,"(0, 0)"
1117,X12,1,"(0, 0)"
1117,X19,0,"(5, 5)"
1118,X12,1,"(0, 0)"
1118,X19,0,"(5, 5)"
1119,X19,0,"(5, 5)"
1119,X10,1,"(2, 2)"
1120,X19,0,"(5, 5)"
1120,X10,1,"(2, 2)"
1121,X19,0,"(5, 5)"
1121,X10,1,"(2, 2)"
1122,X10,1,"(2, 2)"
1122,X19,0,"(5, 5)"
1123,X19,0,"(5, 5)"
1123,X10,1,"(2, 2)"
1124,X10,1,"(2, 2)"
1124,X19,0,"(5, 5)"
1125,X10,1,"(2, 2)"
1125,X19,0,"(5, 5)"
1126,X10,1,"(2, 2)"
1126,X19,0,"(5, 5)"
1127,X19,0,"(5, 5)"
1128,X19,0,"(5, 5)"
1129,X19,0,"(5, 5)"
1130,X19,0,"(5, 5)"
1131,X19,0,"(5, 5)"
1132,X19,0,"(5, 5)"
1133,X19,0,"(5, 5)"
1134,X19,0,"(5, 5)"
1135,X01,1,"(6, 6)"
1136,X01,1,"(6, 6)"
1137,X01,1,"(6, 6)"
1138,X01,1,"(6, 6)"
1139,X01,1,"(6, 6)"
1140,X01,1,"(6, 6)"
1141,X01,1,"(6, 6)"
1142,X01,1,"(6, 6)"
1165,X11,0,"(1, 1)"
1166,X11,0,"(1, 1)"
1167,X11,0,"(1, 1)"
1168,X11,0,"(1, 1)"
1169,X11,0,"(1, 1)"
1170,X11,0,"(1, 1)"
1171,X11,0,"(1, 1)"
1172,X11,0,"(1, 1)"
1173,X11,0,"(1, 1)"
1174,X11,0,"(1, 1)"
1175,X11,0,"(1, 1)"
1176,X11,0,"(1, 1)"
1177,X11,0,"(1, 1)"
1178,X11,0,"(1, 1)"
1179,X11,0,"(1, 1)"
1180,X11,0,"(1, 1)"
1183,X13,1,"(0, 0)"
1184,X13,1,"(0, 0)"
1185,X13,1,"(0, 0)"
1186,X13,1,"(0, 0)"
1187,X13,1,"(0, 0)"
1188,X13,1,"(0, 0)"
1189,X13,1,"(0, 0)"
1190,X13,1,"(0, 0)"
1191,X13,1,"(0, 0)"
1192,X13,1,"(0, 0)"
1193,X13,1,"(0, 0)"
1194,X13,1,"(0, 0)"
1195,X13,1,"(0, 0)"
1195,X14,0,"(3, 3)"
1196,X13,1,"(0, 0)"
1196,X14,0,"(3, 3)"
1197,X13,1,"(0, 0)"
1197,X14,0,"(3, 3)"
1198,X13,1,"(0, 0)"
1198,X14,0,"(3, 3)"
1199,X13,1,"(0, 0)"
1199,X14,0,"(3, 3)"
1200,X14,0,"(3, 3)"
1200,X13,1,"(0, 0)"
1201,X13,1,"(0, 0)"
1201,X14,0,"(3, 3)"
1202,X14,0,"(3, 3)"
1202,X13,1,"(0, 0)"
1203,X14,0,"(3, 3)"
1203,X13,1,"(0, 0)"
1204,X14,0,"(3, 3)"
1204,X13,1,"(0, 0)"
1205,X13,1,"(0, 0)"
1206,X13,1,"(0, 0)"
1207,X06,1,"(4, 4)"
1208,X06,1,"(4, 4)"
1209,X06,1,"(4, 4)"
1210,X06,1,"(4, 4)"
1211,X06,1,"(4, 4)"
1212,X06,1,"(4, 4)"
1213,X06,1,"(4, 4)"
1214,X06,1,"(4, 4)"
1215,X06,1,"(4, 4)"
1216,X06,1,"(4, 4)"
1217,X06,1,"(4, 4)"
1218,X06,1,"(4, 4)"
1219,X02,1,"(6, 6)"
1220,X02,1,"(6, 6)"
1221,X11,1,"(2, 2)"
1221,X02,1,"(6, 6)"
1222,X11,1,"(2, 2)"
1222,X02,1,"(6, 6)"
1223,X11,1,"(2, 2)"
1223,X02,1,"(6, 6)"
1224,X02,1,"(6, 6)"
1224,X11,1,"(2, 2)"
1225,X11,1,"(2, 2)"
1225,X02,1,"(6, 6)"
1226,X02,1,"(6, 6)"
1226,X11,1,"(2, 2)"
1227,X02,1,"(6, 6)"
1227,X11,1,"(2, 2)"
1228,X02,1,"(6, 6)"
