traveling_time,waiting_time,headway
658,7,109.0
858,244,214.0
82,184,272.0
250,124,239.0
955,84,118.0
1376,84,207.0
790,4,159.0
197,300,143.0
1283,280,136.0
743,240,128.0
657,200,124.0
743,200,116.0
1640,180,105.0
197,160,27.0
197,160,16.0
657,120,1.9900000000016007
824,308,-19.0099999999984
1634,248,-102.0099999999984
1133,208,-81.0099999999984
762,28,-83.0099999999984
1634,28,-145.0
1675,310,-166.0
830,290,-197.0
167,230,-195.0
1675,190,-205.0
262,170,-236.0
1343,130,-251.0
262,90,-312.0
830,90,-195.0
1034,70,-286.0
166,365,-372.00000000000364
1624,285,-347.00000000000364
823,265,-446.00000000000364
1416,245,-476.00000000000364
1281,225,-463.00000000000364
1353,205,24.989999999997963
1416,185,-4.010000000002037
1549,185,-2.0100000000020373
166,105,1.9899999999979627
883,105,15.0
551,45,29.0
166,5,114.0
392,304,150.0
1462,184,190.0
171,144,275.0
642,124,304.0
392,24,315.0
1136,24,332.0
1359,332,361.0
1492,272,356.0
1566,272,351.0
1492,232,331.0
775,152,299.0
244,52,312.0
1359,12,328.0
1904,184,25.989999999997963
798,144,41.98999999999796
1466,300,35.98999999999796
1541,220,33.98999999999796
1407,200,122.0
1407,160,140.0
975,80,146.0
1407,80,165.0
649,303,248.0
1524,303,267.0
1399,263,454.0
784,103,555.0
1464,103,593.0
1399,63,670.0
1524,23,682.0
1510,237,691.0
1012,97,745.0
1773,323,734.0
596,303,716.0
347,183,708.0
403,123,12.989999999997963
459,211,87.98999999999796
60,91,58.98999999999796
1020,71,15.0
370,364,3.0
734,284,94.0
1336,284,149.0
951,144,144.0
1125,144,172.0
1336,104,106.0
1336,4,110.0
115,257,172.0
1464,237,146.0
647,177,156.0
831,57,161.0
1270,380,137.0
503,340,200.0
2031,300,200.0
772,260,198.0
1115,260,252.0
1746,260,-2.0100000000020373
211,200,-91.01000000000204
1923,200,-82.01000000000204
772,180,-63.01000000000204
952,120,-99.0
1115,100,-140.0
1053,60,-145.0
1746,40,-184.0
962,267,-211.0
962,247,-202.0
536,207,-287.0
1021,167,-288.0
151,127,-223.0
1248,127,-208.0
1814,87,-163.0
1580,351,-170.0
235,331,-199.0
2104,331,-199.0
705,354,-204.0
226,274,-218.0
1856,274,-11.010000000002037
144,214,19.989999999997963
423,194,9.989999999997963
1856,154,23.0
1888,331,46.0
988,311,39.0
1838,337,68.0
812,277,29.0
947,257,167.0
1116,237,188.0
574,197,252.0
2294,17,314.0
1811,352,287.0
783,312,225.0
1958,292,237.0
520,152,234.0
438,132,249.0
1958,132,202.0
438,112,197.0
441,292,178.0
1822,272,0.0
1920,252,0.0
1920,132,0.0
1621,331,-12.990000000000009
105,311,-7.990000000000009
885,271,-7.990000000000009
402,231,-11.990000000000009
1930,151,32.00999999999999
965,91,65.00999999999999
334,71,82.00999999999999
892,427,82.00999999999999
892,407,95.00999999999999
162,387,95.00999999999999
1080,247,107.00999999999999
277,187,158.01
84,167,169.01
989,167,228.01
700,147,228.01
1897,147,243.01000000000022
820,127,256.0100000000002
1259,127,-1.0100000000002183
1897,127,10.989999999999782
1584,47,35.98999999999978
825,220,62.98999999999978
501,180,47.0
1604,180,1.0
1739,120,-23.0
1268,100,33.0
749,60,39.0
749,20,49.0
1604,20,-9.0
76,264,-22.0
1130,264,-21.0
1607,144,12.0
1764,144,15.0
1827,104,-13.0
76,24,-37.0
1068,4,20.0
1130,4,33.0
1827,4,40.0
1212,340,-18.01000000000022
140,320,-45.01000000000022
1444,220,-55.01000000000022
140,160,-83.01000000000022
80,120,-59.0
263,120,-62.0
857,80,-52.0
601,60,-40.0
370,348,20.0
1672,248,24.0
1750,228,5.0
491,208,11.0
1360,148,39.0
1947,68,36.0
125,283,53.0
1220,263,99.0
1143,43,129.0
766,23,180.0
1220,23,184.0
1579,23,88.0
316,385,5.989999999999782
1413,305,-31.01000000000022
316,285,-29.01000000000022
1413,285,-11.010000000000218
585,165,-38.0
1516,165,6.0
316,145,5.0
922,145,21.0
1245,145,4.0
1002,85,27.0
1120,287,56.0
1120,247,-25.0
169,107,117.0
169,87,110.0
169,27,99.0
84,264,66.0
1628,264,25.0
1460,244,93.0
142,224,70.0
1912,224,49.0
945,204,-41.01000000000022
1460,144,-57.01000000000022
1260,104,-64.01000000000022
1330,104,-62.01000000000022
1260,64,-42.0
70,336,-72.0
618,336,4.0
261,316,-171.0
1258,256,-88.0
1846,216,56.0
70,196,38.0
261,96,60.0
1458,56,-36.0
191,427,-56.0
1560,427,139.0
123,407,154.0
191,407,167.0
1730,407,150.0
191,347,139.0
1730,307,119.0
1207,267,-95.01000000000022
1560,267,-103.01000000000022
430,227,-107.01000000000022
1141,187,-117.01000000000022
1344,187,-109.01000000000022
123,67,-132.0
1207,67,-140.0
1422,47,-192.0
959,7,-159.0
725,192,-157.0
547,152,-155.0
1549,345,-312.0
1491,245,-308.0
1292,65,-378.0
1374,240,-328.0
1070,200,-375.0
1293,200,-425.0
679,120,-420.0
1374,80,-423.0
850,294,-475.0
1326,234,1.9899999999997817
698,94,32.98999999999978
1326,74,-107.01000000000022
530,34,-86.0
698,14,-71.0
1417,360,-46.0
1249,180,-5.0
1417,140,-134.0
1004,100,-136.0
1118,300,-231.0
1030,140,-234.0
1653,140,-258.0
1303,347,-248.99999999999818
604,307,-316.9999999999982
1848,307,-352.0
1185,227,-291.0
1185,47,-285.0
560,204,-293.0
815,64,-306.0
815,44,-316.0
1016,24,-33.0099999999984
917,132,5.990000000001601
1582,72,68.9900000000016
547,32,117.9900000000016
254,265,53.0
617,245,92.0
738,45,53.0
2039,45,117.0
617,5,172.0
253,387,180.0
860,387,194.0
1877,367,294.0
936,347,281.0
1252,347,260.0
585,327,226.0
1017,307,375.0
860,267,612.0
739,247,645.0
1115,167,745.0
1115,167,780.0
739,147,-1.0099999999983993
739,7,-44.0099999999984
341,205,-46.0099999999984
1841,125,-29.0099999999984
521,5,-9.0
1379,5,-9.0
1078,350,-5.0
1475,250,-51.0
1233,90,-9.0
991,70,5.0
507,307,-14.0
433,287,-22.0
1762,267,-18.0
1199,247,12.0
1533,247,-3.0
1135,207,19.0
962,187,84.0
1418,167,111.0
1533,167,54.0
1295,147,87.0
1762,87,-45.0099999999984
1199,7,-57.0099999999984
750,245,-78.0099999999984
750,245,-82.0099999999984
1021,45,-66.0099999999984
929,5,-75.0
1857,225,-98.0
1239,185,-41.0
1053,165,-103.0
1053,125,-103.0
134,85,-131.0
772,5,-239.0
1917,305,-237.0
881,185,-300.0
1314,165,-362.0
760,125,-379.0
760,65,-357.0
2004,65,-376.0
1828,25,-434.0
1194,410,-439.0
1991,410,6.990000000001601
1991,370,47.9900000000016
270,290,28.9900000000016
825,290,-126.0
158,210,-70.0
2095,190,-49.0
687,170,-108.0
1991,170,-135.0
909,110,-80.0
1378,110,-84.0
1991,50,2.0
1835,10,-83.0
1176,115,-76.0
1799,115,-117.0
1451,95,-230.0
1909,95,-272.0
1236,55,-169.0
1799,55,-174.0
1091,300,-196.0
1343,300,-206.0
1689,300,36.9900000000016
1511,280,54.9900000000016
1879,240,131.9900000000016
335,200,137.9900000000016
335,60,101.0
508,0,131.0
695,0,164.0
1121,324,236.0
1874,244,245.0
1874,244,155.0
1121,204,180.0
594,144,235.0
343,84,275.0
343,4,276.0
937,365,262.0
677,305,251.0
482,105,338.0
583,65,356.0
677,5,447.0
198,320,605.0
319,300,-10.0099999999984
562,300,-33.0099999999984
811,300,-57.0099999999984
1357,220,-114.0
664,160,80.0
593,300,83.0
1784,180,168.0
959,80,135.0
428,0,24.0
225,340,58.0
483,340,38.0
2135,200,34.0
1836,20,76.0
778,305,78.0
224,285,87.0
617,285,99.0
1767,125,96.0
101,105,81.0
105,292,67.0
105,232,55.0
343,232,26.989999999997963
740,232,36.98999999999796
814,192,27.989999999997963
425,92,29.0
580,12,31.0
210,220,29.0
563,40,-46.0
1673,40,-46.0
746,285,-42.0
1115,285,-75.0
1620,285,-108.0
317,185,-148.0
528,224,-142.0
1030,164,-219.0
590,144,-207.0
472,124,-201.0
893,124,-124.0
590,84,-129.0
1486,64,-150.0
760,340,-152.0
474,320,-16.010000000002037
1028,220,-1.0100000000020373
834,200,-19.010000000002037
1028,200,-20.010000000002037
1028,140,-12.0
474,120,-19.0
193,100,-15.0
193,80,-37.0
1550,60,-13.0
826,324,16.0
1034,264,16.0
742,4,20.0
234,320,-27.0
836,320,-77.0
1459,280,-127.0
234,160,-170.0
371,120,-185.0
371,120,-203.0
86,40,-268.0
1383,20,-264.0
922,324,-16.010000000002037
1701,204,78.98999999999796
173,144,109.98999999999796
645,104,67.0
922,44,73.0
1701,44,86.0
82,367,96.0
679,347,87.0
1503,307,79.0
679,267,90.0
1503,207,-66.0
1405,27,-90.0
1099,347,-69.0
1099,267,-21.0
1596,267,13.0
516,47,-32.0
1675,264,-23.0
222,244,-29.0
82,204,70.0
1383,204,57.0
1313,124,-18.010000000002037
360,84,-22.010000000002037
685,244,-0.010000000002037268
68,224,37.0
978,204,59.0
631,184,49.0
559,164,103.0
1266,64,-77.0
988,257,-16.0
1578,137,15.0
298,37,-38.0
473,343,-18.0
1007,303,-73.0
1764,283,0.0
761,203,-46.0
1907,103,-42.0
1085,83,-71.0
695,63,-107.0
846,43,-128.0
275,3,-129.0
1679,3,-6.010000000002037
1660,344,-25.010000000002037
1356,304,-38.01000000000204
1494,264,-45.01000000000204
180,224,-34.01000000000204
1919,224,-40.0
665,204,-134.0
98,164,-138.0
180,164,-225.0
1356,124,-329.0
1660,44,-334.0
736,24,-420.0
1494,24,-562.0
1573,24,-564.0
180,4,-588.0
815,332,-589.0
1985,312,-636.0
1369,292,-639.0
1657,292,-641.0
662,152,-643.0
1569,112,17.99000000000001
815,72,-36.00999999999999
741,52,-32.00999999999999
1915,52,-23.00999999999999
1483,32,-41.00999999999999
177,12,-39.0
1657,12,-26.0
722,324,-14.0
259,264,16.0
1656,244,-119.0
1556,204,-198.0
1146,144,-217.0
1047,104,-226.0
971,84,-244.0
148,44,-256.0
1556,44,-274.0
313,251,-277.0
624,211,-491.0
1495,211,-497.0
105,191,-583.0000000000002
210,111,-3.0100000000002183
105,91,-52.01000000000022
624,31,-45.01000000000022
148,352,6.0
1305,352,-2.0
1906,312,-11.0
1363,292,48.0
257,132,70.0
1641,132,82.0
1363,112,132.0
1641,52,228.0
1179,323,158.0
148,303,192.0
1826,263,216.0
773,223,209.0
1179,183,186.0
1619,163,91.0
689,3,64.0
1619,3,56.0
1327,292,45.0
738,192,-14.010000000000218
1786,92,-22.01000000000022
1150,72,-45.01000000000022
1956,323,-73.01000000000022
2131,263,-87.01000000000022
1156,103,-132.0
1450,337,-110.0
618,277,-148.0
618,237,-144.0
517,117,-154.0
1044,37,-119.0
989,343,-100.0
747,323,-90.0
1478,323,17.0
1304,303,54.0
213,283,40.0
925,243,88.0
671,163,113.0
989,163,135.0
1478,163,168.0
1418,143,90.98999999999978
96,103,103.98999999999978
299,103,111.98999999999978
1685,23,221.0
897,131,272.0
810,51,303.0
1600,11,403.0
644,217,499.0
1477,217,549.0
945,177,596.0
1944,157,586.0
531,97,699.0
1283,97,711.0
1283,77,791.0
1025,317,829.0
1474,317,848.0
412,277,872.0
1264,197,886.0
775,57,894.0
703,37,914.5877195439085
319,17,32.98999999999978
1215,331,42.98999999999978
58,311,19.98999999999978
302,111,30.98999999999978
163,11,21.98999999999978
1143,343,29.98999999999978
399,323,-91.0
1551,323,-32.0
995,263,-56.0
506,243,-63.0
898,203,-56.0
1701,123,-95.0
1386,83,-122.0
1386,63,-188.0
1810,43,-199.0
623,3,-228.0
1073,3,-177.0
341,263,-173.0
411,263,-124.0
885,203,-11.0
72,103,-8.010000000000218
885,83,-21.01000000000022
1118,83,31.98999999999978
1283,83,17.98999999999978
1397,323,26.0
1656,243,17.0
742,183,-41.0
330,143,-31.0
1397,103,-31.0
1226,197,32.0
405,117,-7.0
1348,97,32.0
1348,97,31.0
1226,57,61.0
1931,323,185.0
2175,43,219.0
1987,3,271.0
336,352,236.0
1092,272,174.0
1721,212,182.0
336,132,3.9899999999997817
448,278,-1.0100000000002183
620,278,-3.0100000000002183
1162,238,-19.01000000000022
1640,98,-64.01000000000022
89,350,-75.0
1534,270,-164.0
492,230,-194.0
492,210,-203.0
1263,10,-250.99999999999818
957,178,-267.9999999999982
1493,138,-275.0
1245,78,-259.0
459,38,-261.0
885,388,-388.0
638,308,-398.0
885,308,-404.0
1647,248,-491.0
1647,228,-496.5923798241473
638,8,-501.10758230761695
588,178,-8.0099999999984
1588,98,-14.0099999999984
420,58,19.9900000000016
1258,38,31.9900000000016
1022,341,63.0
838,201,27.0
1022,81,15.0
755,61,-34.0
517,288,-28.0
1486,208,45.0
1410,128,36.0
1193,108,34.0
457,88,43.0
1627,88,94.0
1627,68,63.0
1193,28,-5.0
517,8,44.0
764,285,69.0
1482,285,43.0
440,245,-7.0
366,225,16.9900000000016
1425,145,-53.0099999999984
298,105,-53.0099999999984
1362,272,-111.0
357,232,-121.0
1508,232,-98.0
908,72,-93.0
496,161,-64.0
1728,161,-98.0
733,81,-118.0
1517,81,-5.0
496,41,-11.0
1657,41,-15.0
1728,41,-91.0
1154,1,-152.0
476,204,-161.0
1562,184,-166.0
1621,164,-172.0
251,144,-242.0
1491,24,-231.0
852,328,3.9900000000016007
175,268,26.9900000000016
1063,248,7.990000000001601
82,228,-19.0099999999984
82,208,-40.0
774,168,28.0
1105,316,48.0
1258,316,14.0
721,216,15.0
620,156,20.0
1105,136,91.0
1258,116,120.0
1077,376,95.0
1602,376,158.0
781,356,180.0
1522,316,134.0
1173,256,56.0
938,216,87.0
1322,116,8.0
1602,116,13.0
660,96,54.9900000000016
938,96,70.9900000000016
938,36,88.9900000000016
1593,322,59.9900000000016
711,302,172.0
1229,202,189.0
247,182,405.0
567,142,447.0
1593,102,473.0
822,42,481.0
1236,320,562.0
947,300,614.0
862,260,667.0
479,240,686.0
1319,220,711.0
331,230,709.0
391,130,719.0
897,10,721.0
248,311,754.0
1099,191,767.0
1189,171,-44.0099999999984
665,131,-26.0099999999984
1189,71,-58.0099999999984
665,51,-42.0
1603,31,-72.0
694,316,-107.0
101,276,-13.0
1204,256,-107.0
503,236,-57.0
503,236,16.0
591,216,55.0
1204,196,86.0
408,136,81.0
591,136,197.0
101,116,203.0
1702,36,238.0
1758,308,232.0
1352,128,220.0
997,367,150.0
436,187,144.0
341,167,76.9900000000016
1456,67,97.9900000000016
439,292,108.9900000000016
350,252,143.0
1422,132,220.0
1118,112,257.0
513,92,380.0
350,72,399.0
281,194,423.0
624,94,417.0
190,429,547.0000000000036
299,429,639.0000000000036
1335,409,554.0000000000036
1180,349,731.0
804,329,716.0
561,309,658.0
1180,309,640.0
392,49,668.0
745,190,696.0
410,170,711.0
487,170,-31.010000000002037
487,170,-47.01000000000204
410,150,-57.01000000000204
84,130,-47.01000000000204
487,110,-60.01000000000204
487,110,-92.0
814,90,-196.0
1035,50,-215.0
407,322,-221.0
658,302,-220.0
1578,282,-247.0
489,242,-255.0
153,272,-266.0
1373,272,-285.0
691,92,-291.0
531,32,-295.0
166,339,-323.0
166,299,-319.0
526,299,-316.0
1173,299,-323.0
427,259,-20.010000000002037
1173,239,-22.010000000002037
600,219,4.989999999997963
756,219,12.989999999997963
600,179,-66.01000000000204
1552,119,-60.01000000000204
1173,39,-176.0
339,358,-181.0
531,58,-161.0
737,291,-171.0
225,231,-215.0
912,171,-280.0
1223,151,-272.0
737,131,-272.0
328,71,-284.0
1336,11,-229.0
68,333,-247.0
243,313,-220.0
1655,253,-189.0
1891,253,-190.0
1993,253,54.98999999999796
882,173,-34.01000000000204
68,73,-9.010000000002037
1395,288,30.0
515,268,21.0
1953,148,80.0
1210,108,34.0
1716,108,90.0
1852,108,112.0
1953,108,109.0
589,88,179.0
1210,88,154.0
1210,68,116.0
1395,68,135.0
589,28,138.0
1067,338,88.0
1755,258,78.0
1290,98,148.0
1643,58,117.0
72,18,106.0
146,18,21.989999999997963
206,18,-19.010000000002037
502,240,-36.01000000000204
1087,240,-71.01000000000204
126,120,-17.0
1087,120,-16.0
74,60,6.0
1708,40,22.0
1373,20,25.0
721,0,-80.0
959,415,-118.0
1550,395,-194.0
481,355,-181.0
180,335,-187.0
1435,335,-194.0
258,315,-205.0
634,275,-220.0
570,235,-231.0
481,175,-210.0
180,155,-187.0
570,135,-42.01000000000204
1623,95,-77.01000000000204
1698,75,-112.01000000000204
180,55,-119.01000000000204
446,206,-94.01000000000204
524,166,-129.0
168,126,-128.0
1199,126,-199.0
873,66,-271.0
1083,66,-274.0
1499,66,-207.0
275,362,-248.0
898,362,-145.0
275,322,-152.0
575,282,-158.0
1265,242,-159.0
575,202,-291.0
898,142,-228.0
727,122,-232.0
1558,82,-245.0
1201,62,12.990000000000009
575,42,7.990000000000009
1398,22,11.990000000000009
417,342,-32.00999999999999
86,322,-83.0
1245,282,-100.0
962,162,-125.0
1119,102,-131.0
417,82,-116.0
1311,62,-128.0
1311,2,-255.0
958,286,-322.0
754,166,-337.0
91,86,-348.0
91,66,-464.0
1104,46,-446.0
1599,46,-463.0000000000002
597,353,-536.0000000000002
1265,353,-546.0000000000002
1397,353,-587.0000000000002
1193,313,7.989999999999782
1265,293,22.98999999999978
931,273,-18.01000000000022
931,253,-42.01000000000022
1116,193,-50.01000000000022
281,113,-48.0
1536,113,-15.0
1386,260,23.0
1122,40,-35.0
1494,324,-92.0
452,304,-92.0
1122,284,-127.0
314,244,-107.0
1420,204,-214.0
1494,204,-247.0
617,64,-242.0
1465,317,-205.0
1046,217,-219.0
1687,217,-213.0
1687,97,-239.0
1751,17,-12.010000000000218
394,350,-0.010000000000218279
295,310,-14.010000000000218
1337,310,-8.010000000000218
979,230,-32.01000000000022
394,210,-74.0
1139,190,-64.0
462,30,-97.0
95,10,-152.0
425,187,-59.0
1109,67,-60.0
788,275,-25.0
1140,115,-13.0
445,318,-9.0
445,258,-33.0
179,238,-33.0
1210,238,-55.0
1633,238,-57.0
1396,198,111.0
1079,178,66.0
1718,178,-2.0100000000002183
1147,158,-26.01000000000022
292,78,-41.01000000000022
1288,331,-41.01000000000022
960,311,2.0
72,271,-7.0
960,211,-24.0
287,91,-141.0
1539,91,-188.0
705,31,-159.0
356,288,-127.0
1041,288,-131.0
78,268,-221.0
1252,268,-199.0
226,248,-187.0
1252,248,-178.0
356,228,-153.0
1252,168,-164.0
1041,128,-126.0
78,108,52.0
1135,312,44.98999999999978
1349,272,33.98999999999978
532,252,60.98999999999978
1881,252,109.98999999999978
1211,192,27.0
330,152,32.0
1283,152,-15.0
968,132,18.0
1211,132,65.0
2180,72,-103.0
1881,32,-61.0
904,391,-70.0
842,291,5.0
1137,131,13.0
1820,91,-73.0
454,31,-92.0
811,238,-81.0
1248,198,-91.0
1489,58,-27.0
512,306,-23.0
512,166,21.98999999999978
1694,166,25.98999999999978
1257,66,50.98999999999978
339,6,56.98999999999978
1185,6,48.98999999999978
1112,258,115.0
1617,238,140.0
1290,218,164.0
830,138,127.0
1617,78,250.0
1712,58,254.0
610,392,228.0
1710,392,253.0
1514,352,237.0
1095,292,181.0
1627,272,147.0
1710,72,60.0
1095,52,113.0
84,366,125.0
305,366,79.0
2025,326,-17.01000000000022
383,286,-44.01000000000022
678,266,-77.01000000000022
678,246,-83.01000000000022
1024,246,-108.0
1174,206,-99.0
305,186,-79.0
1740,186,-100.0
1074,249,-114.0
1741,229,-84.0
319,314,-71.0
1555,234,-49.99999999999818
972,194,-142.99999999999818
70,94,-162.0
502,94,-166.0
756,94,-161.0
1908,276,-171.0
1825,136,-171.0
1516,56,-123.0
1908,36,-121.0
736,271,60.9900000000016
1175,251,126.9900000000016
996,211,78.9900000000016
2095,111,160.0
534,71,214.0
1888,31,234.0
905,11,203.0
2106,280,75.0
1943,240,79.0
914,180,134.0
337,160,122.0
1524,80,145.0
1008,60,133.0
507,320,141.0
1054,320,130.0
1531,260,56.0
265,220,44.0
1606,220,47.0
72,100,36.0
1258,0,45.0
521,120,-6.009999999998399
1146,284,1.9900000000016007
1525,224,31.9900000000016
1871,204,10.9900000000016
1146,184,-15.0
486,104,-7.0
226,84,69.0
486,24,24.0
527,293,25.0
1509,273,21.0
527,253,74.0
885,13,55.0
838,229,52.0
1255,229,31.0
1161,209,89.0
1857,69,17.0
1932,49,84.0
1040,367,182.0
1116,367,170.0
1670,367,318.0
1466,247,69.9900000000016
1198,167,77.9900000000016
1459,228,85.9900000000016
302,148,28.9900000000016
70,166,26.9900000000016
548,166,52.0
601,26,52.0
921,430,70.0
68,370,99.0
1299,350,251.0
1370,350,240.0
1549,350,292.0
633,330,303.0
719,330,320.0
497,110,240.0
163,10,250.0
1430,135,269.0
367,95,394.0
925,55,371.0
1056,35,373.0
1604,202,-45.0099999999984
1680,182,-86.0099999999984
1195,122,-100.0099999999984
844,62,-47.0099999999984
1195,62,-106.0
462,22,-123.0
59,201,-109.0
1233,181,-109.0
1021,101,-103.0
1233,101,-93.0
214,61,-142.0
796,41,-114.0
254,256,-133.0
616,176,-150.0
768,156,-248.0
954,156,-189.0
1874,96,-252.0
1790,36,-257.0
1874,36,-278.0
254,16,-263.0
1171,98,-60.0099999999984
917,213,-60.0099999999984
917,173,-26.0099999999984
1371,173,-20.0099999999984
2007,93,-100.0
1105,367,-97.0
1548,327,-93.0
1658,307,-80.0
1305,267,-112.0
1768,247,-53.0
1305,207,-48.0
1305,207,-43.0
1223,187,32.0
524,67,119.0
242,228,132.0
1520,128,95.0
1631,108,204.0
520,249,252.0
1485,149,269.0
307,129,116.0
820,129,-29.0099999999984
1582,109,-0.00999999999839929
1259,69,27.9900000000016
694,382,39.9900000000016
1474,342,50.0
957,262,57.0
1262,242,72.0
1746,182,118.0
500,102,102.0
885,2,91.00000000000364
1304,284,147.0
1135,44,169.0
428,258,164.0
935,238,206.0
1001,218,172.0
335,38,179.0
599,38,152.0
1469,377,146.0
1771,377,149.0
991,297,101.0
1289,297,19.989999999997963
208,217,21.989999999997963
904,77,13.989999999997963
612,37,92.0
1146,17,90.0
630,403,66.0
1693,263,59.0
1043,243,130.0
1262,243,109.0
1693,223,113.0
1813,183,124.0
1532,123,143.0
1606,103,158.0
1262,83,161.0
1139,63,145.0
1315,183,108.0
1469,83,132.0
1020,399,130.0
1919,399,88.0
1845,379,84.0
359,339,-32.01000000000204
1020,299,-50.01000000000204
638,219,-44.01000000000204
1574,99,-46.01000000000204
1723,99,-86.0
1919,99,-89.0
1723,19,-81.0
1543,340,-62.0
390,300,-51.0
998,260,-42.0
1626,260,-39.0
208,240,-30.0
766,220,-73.0
208,200,-84.0
297,180,-48.0
1713,140,-58.0
297,20,-94.0
667,428,73.0
1036,348,37.0
1677,228,71.0
751,208,-17.010000000002037
412,8,-62.01000000000204
1073,118,-66.01000000000204
1458,58,-46.01000000000204
1218,325,-74.0
1754,285,-76.0
383,265,-81.0
634,245,-5.0
570,185,-19.0
1997,165,-25.0
629,289,55.0
629,189,102.0
409,89,154.0
903,89,163.0
1268,49,186.0
409,9,313.0
1343,356,310.0
1901,276,310.0
1588,256,385.0
1157,96,492.0
561,283,19.989999999997963
1116,163,6.989999999997963
1644,360,-122.01000000000204
1644,280,-138.01000000000204
819,200,-171.0
1808,200,-197.0
1715,160,-181.0
716,120,-195.0
453,80,-161.0
