traveling_time,waiting_time,headway
422,231,314.0
480,356,-36.01000000000022
125,276,-36.01000000000022
765,256,-6.010000000000218
960,256,0.9899999999997817
1128,256,9.989999999999782
240,216,4.0
416,76,8.0
1128,36,-33.0
1410,16,1.0
142,328,30.0
561,328,39.0
1356,328,29.0
1093,68,34.0
1695,48,43.0
1466,337,81.0
1466,257,68.0
387,77,-64.0
1575,37,-11.0
1460,209,113.0
1572,29,132.0
1103,9,-11.010000000000218
664,218,-3.0100000000002183
370,98,12.989999999999782
664,78,-18.01000000000022
370,38,67.0
282,230,5.0
1313,321,21.0
370,261,1.0
628,261,148.0
306,201,117.0
944,201,71.0
1313,61,62.0
880,21,70.0
1313,21,37.0
374,318,157.0
440,318,186.0
901,318,156.0
708,238,132.0
901,178,113.0
652,158,87.0
374,98,5.989999999999782
374,58,-6.010000000000218
83,59,28.98999999999978
922,324,35.98999999999978
999,304,57.0
1254,304,11.0
1338,304,14.0
172,244,20.0
682,224,-64.0
84,144,-84.0
988,422,-50.0
1440,402,-50.0
1171,382,-34.0
334,362,-73.0
187,182,-95.0
1171,182,-56.0
334,102,-61.0
187,22,-50.0
1138,174,-7.0
396,74,-11.0
976,34,126.98999999999978
1264,423,140.98999999999978
181,403,154.98999999999978
97,323,160.98999999999978
1604,303,192.0
1264,243,201.0
181,123,202.0
643,103,189.0
1604,63,161.0
910,3,139.0
1043,241,85.0
761,221,74.0
1547,221,114.0
836,141,127.0
1152,121,108.0
222,81,4.0
928,61,-140.0
1448,282,-151.0
942,202,-94.0
74,182,-8.0
1365,22,11.989999999999782
1448,2,25.98999999999978
643,238,39.98999999999978
804,218,49.0
165,98,59.0
1397,78,52.0
1143,140,79.0
1523,120,157.0
1456,20,127.0
432,0,245.99999999999818
1027,0,259.9999999999982
908,339,275.0
1758,199,309.0
363,59,373.0
854,412,466.0
597,352,429.0
181,212,669.0
1239,172,673.0
1527,172,791.0
1527,132,751.0
597,112,12.9900000000016
524,72,-13.0099999999984
1508,73,-27.0099999999984
1755,242,-61.0099999999984
1027,202,-108.0099999999984
1316,202,-97.0
1603,162,-97.0
1505,22,-173.0
151,191,-174.0
1440,191,-220.0
1093,91,-231.0
236,71,-260.0
529,139,-268.0
80,410,-223.0
367,370,-195.0
1316,290,-96.0
620,110,-134.0
1205,110,-183.0
508,90,-166.0
729,90,-124.0
803,90,-22.0099999999984
1293,172,-10.0099999999984
1469,187,-24.0099999999984
1222,167,-12.0099999999984
1358,127,-39.0099999999984
664,67,-50.0
929,292,-31.0
1239,212,-44.0
811,192,-94.0
570,112,-103.0
929,72,-172.0
398,264,-181.0
1129,124,-190.0
742,365,-207.0
589,265,-247.0
884,265,-270.0
103,245,-292.0
477,245,-296.0
943,245,-276.0
1238,245,-275.0
943,205,17.9900000000016
943,85,11.9900000000016
674,65,41.9900000000016
258,5,209.0
742,5,274.0
314,246,454.0
381,186,458.0
188,358,505.0
981,318,511.0
918,218,530.0
918,158,520.0
352,98,591.0
780,38,592.0
352,18,430.95610896611055
364,179,388.07394501534924
1230,368,354.80661353834773
800,308,299.5738926174513
906,272,429.861826212569
1370,252,424.77226061308494
1072,152,443.51430486097377
107,92,-4.009999999998399
382,92,-57.0099999999984
1200,92,-50.0099999999984
765,52,-44.0099999999984
906,32,-53.0
1091,429,-37.0
1190,409,-3.0
1091,349,-4.0
1633,249,-4.0
414,149,-4.0
1039,385,-70.0
243,365,-28.0
243,325,-32.0
853,305,-161.0
1470,285,-252.0
107,265,-319.0
1039,265,-311.0
1127,245,-315.0
1354,225,-372.0
1127,145,-374.0
243,125,-0.00999999999839929
1470,125,12.9900000000016
966,65,34.9900000000016
243,25,26.9900000000016
762,367,-25.0
1510,327,16.0
548,207,39.0
1096,207,18.0
312,167,-64.0
1011,147,-19.0
1435,67,38.0
1096,47,57.0
1096,47,34.0
966,297,42.0
1184,277,79.0
534,257,68.0
292,237,75.0
1410,217,112.0
1184,177,126.0
1184,157,27.0
392,117,-29.0099999999984
1472,117,-27.0099999999984
1472,97,-24.0099999999984
1472,97,-37.0099999999984
1284,484,-39.0099999999984
1509,484,-91.0
250,424,18.0
751,384,-19.0
1509,324,-38.0
250,284,-35.0
1437,284,144.0
1437,164,153.0
250,24,143.0
1152,186,159.0
1433,166,134.0
827,146,140.0
266,106,133.0
827,66,131.0
266,6,146.0
474,6,143.0
376,386,34.98999999999796
530,326,30.989999999997963
1333,326,11.989999999997963
1184,306,21.989999999997963
1184,286,33.98999999999796
909,266,-3.0
1110,146,31.0
1574,126,128.0
1574,6,136.0
1256,325,102.0
1315,325,474.0
1432,285,576.0
96,245,597.0
978,245,547.0
1097,245,478.0
96,205,465.0
318,185,482.0
242,105,534.0
978,105,541.0
1315,65,547.0
242,45,46.98999999999796
423,45,57.98999999999796
821,283,65.98999999999796
296,263,73.98999999999796
988,243,93.0
82,203,93.0
296,203,79.0
296,23,101.0
1068,274,74.0
875,254,22.0
1147,254,-115.0
1291,234,-154.0
1068,214,-179.0
875,154,-293.0
1420,134,-288.0
1291,114,-269.0
1018,282,-253.0
1284,202,-293.0
1284,122,-329.0
1255,194,-299.0
1398,134,-12.010000000002037
1180,94,11.989999999997963
1180,74,-50.01000000000204
70,34,-46.01000000000204
1338,14,-74.0
72,145,-80.0
72,105,-206.0
291,5,-227.0
392,5,-219.0
1311,410,-189.0
931,210,-285.0
858,70,-291.0
1188,30,-303.0
413,10,-264.0
170,82,-241.0
860,62,-255.0
349,2,-275.0
1137,2,-310.0
1404,408,-257.0
1404,368,-266.0
1158,328,-33.01000000000204
1588,328,-54.01000000000204
302,228,-64.01000000000204
1274,208,-50.0
581,168,17.0
213,68,72.0
985,185,84.0
62,165,89.0
180,334,95.0
180,254,199.0
991,174,209.0
1218,243,204.0
1611,63,200.0
1611,63,245.0
163,23,265.0
1291,23,260.0
240,351,266.0
732,311,246.0
1384,311,242.0
1384,311,179.0
1238,291,4.989999999997963
416,31,4.989999999997963
661,603,14.989999999997963
222,583,30.989999999997963
540,583,65.0
804,403,79.0
123,383,133.0
1172,243,157.0
1172,163,150.0
1300,103,209.0
423,179,158.0
423,39,125.0
1470,91,145.0
145,287,134.0
298,187,-56.0
298,87,-50.0
544,67,-60.0
685,27,-37.0
298,7,-37.0
640,324,-60.0
411,284,17.99000000000001
876,164,29.99000000000001
1224,342,91.99000000000001
650,262,85.99000000000001
324,22,114.0
409,22,103.0
1119,206,172.0
715,186,169.0
483,146,187.0
1381,126,164.0
301,86,290.0000000000002
1381,86,277.0000000000002
641,66,290.0
1020,66,202.0
786,272,194.0
537,252,194.0
150,391,210.0
1283,351,286.0
1069,311,175.0
771,271,190.0
69,5,-20.01000000000022
1077,281,-45.01000000000022
554,141,41.98999999999978
938,402,18.98999999999978
88,362,22.98999999999978
635,362,-69.0
472,282,-48.0
548,222,-8.0
860,202,-4.0
1068,182,-16.0
1152,162,-70.0
165,122,-38.0
472,122,-31.0
472,82,-29.0
1228,42,-24.0
725,275,-15.0
1314,195,-26.0
138,115,-32.0
1241,95,-27.0
533,266,-4.0
82,246,7.989999999999782
1206,186,-4.010000000000218
1507,146,-10.010000000000218
920,66,-12.010000000000218
1008,6,-17.01000000000022
340,259,-39.0
85,239,-15.0
1330,239,-66.0
1540,219,-58.0
877,179,-159.0
554,119,-186.0
1216,119,-225.0
1540,119,-193.0
74,279,-182.0
1270,99,-154.0
644,79,-155.0
152,19,-181.0
545,19,-205.0
482,237,-100.0
238,177,0.0
263,316,-27.01000000000022
1056,196,-33.01000000000022
570,176,-21.01000000000022
1056,96,-22.01000000000022
627,411,-8.0
447,391,-6.0
1437,391,-39.0
525,371,-30.0
871,371,-38.0
525,331,-55.0
799,291,-52.0
977,251,72.0
348,71,-29.0
977,71,26.0
94,51,19.0
1239,31,102.0
964,291,136.0
601,251,94.0
1199,231,72.0
1199,211,32.0
1365,191,27.98999999999978
1268,171,18.98999999999978
412,71,39.98999999999978
855,71,37.98999999999978
157,390,-62.01000000000022
945,350,11.0
1283,270,-2.0
1236,345,-32.0
340,85,-26.0
481,45,-65.0
1009,25,-44.0
744,5,-11.0
887,298,-78.0
194,258,-180.0
261,258,-169.0
528,258,-277.0
984,178,-297.0
1254,178,-327.0
378,98,-328.0
774,98,-503.0
194,38,-67.01000000000022
1159,38,-123.01000000000022
91,415,-205.01000000000022
1309,395,-210.01000000000022
91,195,-182.01000000000022
885,195,-274.0
1078,15,-289.0
1622,15,-295.0
1206,408,-356.0
977,328,-303.0
1477,328,-292.0
1359,268,-278.0
70,228,-280.0
1278,128,-282.0
1359,68,-251.0
476,48,-241.0
861,180,-197.0
173,160,-252.0
1089,160,-299.0
561,60,-360.0
407,40,-14.010000000000218
911,393,-9.010000000000218
152,373,-13.010000000000218
1366,373,-48.01000000000022
74,276,-83.01000000000022
419,236,-63.0
1205,413,-93.0
386,373,-119.0
552,293,-168.0
386,273,-194.0
757,253,-185.0
1092,73,-198.0
1476,73,-284.9999999999982
977,53,-277.9999999999982
828,285,-269.9999999999982
912,205,-280.9999999999982
283,165,-286.9999999999982
1458,277,-294.9999999999982
1028,237,-434.0
608,117,-432.0
216,97,77.9900000000016
608,37,85.9900000000016
453,17,217.0
618,393,232.0
113,313,323.0
1118,233,352.0
1686,146,327.0
209,126,348.0
950,86,354.0
209,26,325.0
1378,527,325.0
920,507,256.0
699,307,291.0
817,207,324.0
1060,187,325.0
424,87,365.0
590,318,346.0
1401,278,372.0
1118,258,385.0
1479,258,427.0
372,238,-0.00999999999839929
372,178,34.9900000000016
590,178,25.9900000000016
209,38,79.0
1303,277,42.0
909,257,23.0
1188,257,-2.0
295,237,97.0
514,137,51.0
353,414,68.0
91,374,-16.0
1270,374,-38.0
91,274,-44.0
1483,234,-65.0
269,214,-32.0
973,441,80.0
375,341,44.0
973,341,200.0
1241,588,125.0
1025,548,206.0
1025,508,-110.0099999999984
238,488,-152.0099999999984
733,268,-146.0099999999984
326,208,-163.0099999999984
951,188,-137.0099999999984
951,148,-179.0
733,48,-190.0
238,28,-205.0
1198,218,-206.0
1134,98,-97.0
911,18,-230.0
513,225,-249.0
1085,205,-248.0
246,165,-269.0
889,165,-290.0
72,145,-249.0
760,85,-331.0
816,85,-331.0
633,389,-434.0
1127,369,-425.0
633,229,11.9900000000016
1127,129,-56.0099999999984
66,49,-73.0099999999984
168,49,-48.0099999999984
633,49,-39.0
785,9,-56.0
686,267,-73.0
62,47,-67.0
971,414,-83.0
1117,314,-42.0
1117,154,-44.0
705,114,-77.0
78,74,-67.0
401,74,-100.0
214,14,-36.0
774,239,-36.0
309,139,28.0
610,79,88.0
1184,240,81.0
1117,200,93.0
1009,100,-35.0099999999984
1184,100,6.990000000001601
347,260,10.9900000000016
856,180,85.9900000000016
202,80,57.0
925,0,77.0
146,343,104.0
76,143,93.0
548,143,79.0
635,123,48.0
760,63,-29.0
274,43,-26.0
893,252,-92.0
1228,232,-108.0
366,172,-193.0
893,112,-196.0
1328,92,-181.0
760,328,-177.0
1354,308,-163.0
855,88,-139.0
447,255,-93.0099999999984
897,255,-64.0099999999984
897,95,4.990000000001601
577,482,0.0
577,442,-8.0
911,442,43.0
822,402,106.0
1430,382,197.0
1430,362,186.0
1430,362,124.0
1430,302,369.00000000000364
577,82,450.00000000000364
1117,82,449.00000000000364
158,2,488.00000000000364
923,74,492.0
831,363,372.0
975,323,392.0
132,303,403.0
428,303,342.0
525,23,331.0
1571,256,-4.010000000002037
1454,236,-11.010000000002037
1046,156,-9.010000000002037
1571,76,-5.010000000002037
548,16,1.0
423,121,-3.0
140,81,-41.0
1667,21,-27.0
481,402,-10.0
822,382,-13.0
1394,242,-21.0
73,42,-62.0
1045,22,-71.0
897,2,-104.0
1008,400,-98.0
1324,380,-134.0
1107,260,-152.0
828,240,-176.0
1008,140,-190.0
159,172,-194.0
723,72,18.989999999997963
1376,32,45.98999999999796
71,152,51.98999999999796
1568,92,80.98999999999796
137,12,112.0
474,252,117.0
914,252,133.0
1141,52,171.0
256,32,159.0
324,12,144.0
1499,113,167.0
1185,93,169.0
436,53,177.0
571,502,137.0
1505,482,149.0
1293,442,143.0
922,262,113.0
1293,142,134.0
1505,142,182.0
1653,122,189.0
1428,62,26.989999999997963
121,268,24.989999999997963
121,268,18.989999999997963
185,248,42.98999999999796
379,168,55.0
1549,168,-63.0
755,68,-101.0
1549,68,-78.0
1410,409,-54.0
1589,409,-72.0
1159,329,-78.0
725,129,-346.0
1476,49,-318.0
624,9,-298.0
549,184,-269.0
725,184,-283.0
1349,184,-316.0
265,164,-444.0
725,84,-453.0
265,44,-469.0
1768,328,-22.010000000002037
1497,228,-42.01000000000204
809,188,-21.010000000002037
1497,168,-45.01000000000204
1768,168,-20.0
190,128,14.0
256,128,41.0
681,68,73.0
1620,483,146.0
204,443,151.0
1460,423,125.0
204,383,131.0
917,323,90.0
1063,263,85.0
1620,223,105.0
1218,143,111.0
385,123,160.0
270,103,198.0
1063,103,140.0
385,83,115.0
385,63,30.989999999997963
475,43,18.989999999997963
1144,43,-39.01000000000204
1454,136,-10.010000000002037
1454,96,-12.0
983,338,44.0
1057,318,20.0
849,298,67.0
430,238,133.0
1397,198,142.0
311,58,142.0
752,58,151.0
125,18,275.0
1057,18,261.0
860,354,251.0
386,334,264.0
1686,314,262.0
1244,254,329.0
860,214,332.0
1354,154,269.0
725,134,92.99000000000001
860,134,100.99000000000001
587,349,122.99000000000001
403,149,205.0
830,29,194.0
837,155,186.0
979,360,230.00000000000023
255,320,230.00000000000023
408,100,222.00000000000023
1135,80,257.0
1030,199,264.0
1225,59,146.0
832,39,153.0
640,361,121.0
1285,261,153.0
909,181,170.0
1003,161,161.0
690,310,130.0
1142,270,81.0
419,130,45.0
419,10,-8.010000000000218
311,417,-53.01000000000022
1070,177,-71.01000000000022
492,27,-67.01000000000022
136,7,-83.01000000000022
501,437,-97.0
1137,397,-116.0
871,177,-91.0
339,97,-109.0
758,97,-136.0
758,77,-157.0
1362,37,-172.0
958,103,-100.0
1236,43,-122.0
60,23,-115.0
1126,23,-160.0
499,3,-196.0
849,336,-222.0
419,236,-212.0
1101,136,-330.0
1040,361,19.98999999999978
863,201,27.98999999999978
1396,342,42.98999999999978
882,302,18.98999999999978
179,262,16.98999999999978
529,242,1.0
1200,222,-9.0
351,22,13.0
685,388,-12.0
915,368,65.0
1380,348,50.0
915,268,-6.0
88,248,-50.0
1053,208,61.0
598,168,16.0
685,128,5.0
1053,88,47.0
400,297,116.0
400,257,-56.0
400,237,-58.0
156,197,-10.010000000000218
569,197,20.98999999999978
1345,197,16.98999999999978
1446,157,35.98999999999978
1345,137,-104.0
797,77,-80.0
1345,77,-42.0
1446,37,-96.0
1169,75,-112.0
84,380,-127.0
1054,300,-159.0
1167,280,-173.0
813,260,-288.0
236,240,-289.0
705,240,-271.0
1577,240,-265.0
282,114,-267.0
173,336,-227.0
173,276,-180.0
1291,216,-159.0
868,196,48.98999999999978
349,176,90.98999999999978
571,150,130.98999999999978
1434,249,251.0
276,109,285.0
343,9,291.0
832,295,306.0
358,175,308.0
1280,175,341.0
444,392,301.0
1358,392,282.0
595,332,272.0
865,332,281.0
595,252,247.0
937,192,237.0
1647,172,228.0
444,112,226.0
774,92,230.0
1159,92,336.0
1159,12,325.0
1044,215,-81.01000000000022
117,195,-30.01000000000022
319,195,-11.010000000000218
1044,155,-24.01000000000022
1541,135,6.0
898,494,33.0
1623,434,60.0
377,414,53.0
1206,414,56.0
93,394,183.0
1623,234,173.0
377,194,67.0
262,154,89.0
633,114,87.0
72,56,98.0
372,217,26.0
1192,97,32.0
1099,17,23.0
865,305,49.0
983,245,73.0
1583,225,-14.010000000000218
865,205,-15.010000000000218
463,45,-31.01000000000022
463,5,-41.0099999999984
1236,350,-65.0
842,210,-39.0
219,130,-34.0
731,201,-24.0
561,101,-130.0
165,81,-261.0
889,41,-261.0
1184,1,-251.0
179,162,-224.0
1107,162,-330.0
1233,206,-500.0
143,66,-505.0
590,367,-580.0
1178,167,-600.0
1208,428,-631.0
698,348,-533.0
781,348,-2.0099999999983993
1061,228,36.9900000000016
1208,48,39.9900000000016
155,201,50.0
855,41,108.0
155,1,108.0
793,346,102.0
84,286,144.0
164,286,162.0
1125,186,219.0
164,166,183.0
240,106,200.0
793,6,143.0
866,200,143.0
736,160,175.0
586,100,137.0
668,100,170.0
1169,364,371.0
1241,344,397.0
326,184,400.0
1431,144,73.9900000000016
521,84,93.9900000000016
927,24,111.9900000000016
569,279,111.9900000000016
1093,279,140.0
658,259,207.0
513,119,212.0
275,19,193.0
1168,298,169.0
1101,278,24.0
261,258,-119.0
1168,238,-115.0
590,138,-115.0
261,118,-106.0
662,98,-254.0
1283,98,-259.0
407,18,-199.0
1020,432,-126.0
657,412,-113.0
657,252,-134.0
321,212,5.990000000001601
451,192,14.9900000000016
859,172,27.9900000000016
1020,52,60.9900000000016
1339,323,55.9900000000016
1339,223,22.0
1339,143,2.0
393,43,17.0
666,43,51.0
380,277,129.0
212,197,182.0
551,197,-100.0
551,117,1.0
119,17,10.0
551,17,5.0
365,449,-122.0
211,389,-102.0
1159,369,-166.0
441,349,-140.0
1093,349,-153.0
1159,289,3.9900000000016007
441,269,-3.0099999999983993
125,209,-58.0099999999984
995,109,-46.0099999999984
894,89,-67.0
554,79,-62.0
1412,79,-66.0
279,463,-104.0
550,423,-44.0
1477,423,-42.0
1399,403,71.0
1477,363,184.0
729,323,180.0
433,223,297.0
1087,223,435.0
550,203,389.0
371,103,380.0
1596,83,442.0
1336,281,425.0
327,181,463.0
1336,181,33.9900000000016
931,161,4.990000000001601
1336,141,90.9900000000016
1160,101,96.9900000000016
931,61,91.9900000000016
980,265,-48.0
906,225,-73.0
1155,205,-95.0
574,85,-49.0
1292,85,-112.0
574,65,-126.0
1155,45,-143.0
288,321,-165.0
1313,221,-131.0
586,181,-134.0
671,121,-84.0
671,61,-59.0
1040,21,-59.0
636,183,-131.0
890,163,-90.0
712,83,19.9900000000016
1223,83,23.9900000000016
811,23,52.9900000000016
1110,284,118.0
286,124,126.0
969,104,112.0
1427,44,-127.0
853,377,-94.0
853,237,-82.0
781,197,-83.0
1067,197,-95.0
990,177,-95.0
1132,117,-109.0
405,57,-164.0
1067,17,-165.0
421,314,-111.0
794,294,-75.0
794,194,-89.0
1183,174,-80.0
867,114,-129.0
946,54,34.98999999999796
1183,34,30.989999999997963
1127,180,62.98999999999796
176,160,64.98999999999796
684,160,92.0
839,140,151.0
684,0,188.0
415,414,-18.0
933,374,-73.0
1005,354,-27.0
676,294,-161.0
676,294,-184.0
1188,194,-197.0
766,154,-161.0
1245,154,-168.0
415,14,-150.0
495,14,-139.0
1276,127,-146.0
775,47,-137.0
923,7,-137.0
688,283,-41.01000000000204
688,223,-33.01000000000204
189,143,-31.010000000002037
411,123,-41.01000000000204
1040,83,64.0
688,63,89.0
522,179,103.0
821,119,105.0
906,99,97.0
245,59,141.0
231,231,142.0
793,231,162.0
1223,231,191.0
857,211,162.0
793,171,140.0
311,131,110.0
1150,31,84.0
1543,11,330.0
875,310,296.0
875,250,306.0
875,230,9.989999999997963
433,90,125.98999999999796
297,70,152.0
202,50,127.0
433,10,289.0
184,566,322.0
1356,506,355.0
184,306,353.0
99,226,353.0
977,226,367.0
279,206,374.0
903,206,335.0
279,166,335.0
1049,166,344.0
1049,6,342.0
663,387,346.0
355,307,337.0
1300,307,330.0
801,287,263.0
355,247,272.0
954,207,-30.010000000002037
248,7,-70.01000000000204
537,97,-147.01000000000204
849,37,-169.01000000000204
79,173,-166.0
369,73,-145.0
232,33,-151.0
657,269,-204.0
151,229,-245.0
791,109,-320.0
990,69,-306.0
218,9,-315.0
490,9,-329.0
97,329,-313.0
322,329,-245.0
489,209,-260.0
546,221,-281.0
867,41,-275.0
320,226,-282.0
66,126,-423.0
712,46,-13.010000000002037
1202,46,-5.010000000002037
525,229,-23.010000000002037
608,334,-7.010000000002037
196,154,-10.0
388,134,-36.0
305,114,-30.0
124,54,-65.0
305,34,46.0
257,269,102.0
927,209,76.0
257,169,208.0
746,129,256.0
1187,69,340.0
850,330,377.0
176,270,451.0
384,250,460.0
1203,250,455.0
77,170,460.0
1292,130,469.0
77,90,-14.009999999999991
954,227,-9.009999999999991
1099,127,-62.00999999999999
1169,67,-56.00999999999999
356,7,-68.00999999999999
272,368,-62.0
451,248,-99.00000000000023
926,208,-115.00000000000023
451,188,-95.0
90,168,7.0
1124,148,-37.0
1124,128,-38.0
1284,128,47.0
90,68,48.0
1425,8,89.0
537,164,84.0
871,124,75.0
871,104,192.0
857,333,201.0
1196,253,320.0
1121,213,-40.01000000000022
173,193,-38.01000000000022
1378,193,-60.01000000000022
366,153,-62.01000000000022
1378,133,-30.0
482,311,-48.0
571,211,-101.0
56,111,-101.0
512,234,-156.0
376,194,-135.0
512,174,-146.0
450,154,-141.0
1098,154,-143.0
254,425,-155.0
1022,385,-128.0
1022,345,-121.0
353,145,-243.0
431,105,-232.0
1145,65,-213.0
521,191,-247.0
1486,66,11.989999999999782
401,365,-39.01000000000022
1258,325,-64.01000000000022
101,305,-39.01000000000022
664,245,-68.01000000000022
1156,145,-72.0
101,25,-67.0
1164,228,-90.0
438,168,-29.0
684,168,-126.0
512,108,-134.0
70,286,-115.0
794,286,-117.0
140,146,-131.0
70,126,-141.0
70,106,-153.0
1218,6,-186.0
907,358,-215.0
1019,198,-319.0
1136,98,-344.0
93,240,31.98999999999978
1331,220,19.98999999999978
93,200,12.989999999999782
481,200,-14.010000000000218
1221,180,57.0
894,100,39.0
1331,20,35.0
652,389,-21.0
835,389,-53.0
974,389,-17.0
76,289,47.0
974,209,54.0
835,109,74.0
746,290,6.0
746,210,-63.0
746,150,-70.0
212,130,-41.0
1210,428,-33.0
1564,408,-48.0
1564,328,-3.0
1110,308,-59.01000000000022
457,288,-47.01000000000022
524,148,-79.01000000000022
107,68,-137.01000000000022
376,28,-125.01000000000022
1231,261,-127.01000000000022
1231,261,-122.01000000000022
1231,201,-250.0
95,121,-295.0
1533,101,-319.0
452,61,-342.0
324,1,-331.0
382,1,-300.0
744,321,-451.0
210,221,-449.0
142,101,-473.0
210,61,-471.0
387,41,-475.0
387,21,-473.0
1229,1,-502.0
893,386,-8.010000000000218
1474,326,8.989999999999782
1474,266,39.98999999999978
893,226,50.98999999999978
1291,186,47.0
1744,46,84.0
414,181,45.0
181,141,114.0
181,1,72.0
341,1,109.0
414,1,117.0
838,509,131.0
978,449,199.0
1436,169,77.0
169,321,45.0
995,201,54.0
1499,101,80.0
1356,81,82.0
169,61,69.0
387,61,42.0
467,41,1.9899999999997817
995,1,3.9899999999997817
767,319,30.9900000000016
473,279,43.9900000000016
310,239,26.9900000000016
310,239,25.0
530,305,-43.0
1179,225,-38.0
1179,125,-55.0
94,105,-40.0
371,85,-34.0
1016,85,-73.0
748,45,-169.0
1109,5,-179.0
624,497,-170.0
836,497,-146.0
1025,437,-221.0
914,739,-216.0
440,679,-211.0
1070,579,-180.0
373,559,3.9900000000016007
975,519,12.9900000000016
840,479,94.9900000000016
914,479,124.9900000000016
622,439,144.0
711,359,149.0
1070,359,217.0
1070,339,247.0
293,319,223.0
840,319,153.0
373,299,234.0
622,279,214.0
914,119,229.0
975,39,219.0
976,274,262.0
689,254,241.0
689,174,250.0
920,154,283.0
242,114,263.0
835,34,350.0
920,14,96.9900000000016
817,237,115.9900000000016
1167,177,123.9900000000016
262,375,207.0
1125,215,234.0
912,55,131.0
1125,55,145.0
912,15,193.0
213,269,239.0
1112,189,253.0
323,352,341.0
218,112,393.0
99,244,444.0
908,204,536.0
1032,184,528.0
786,4,555.0
1112,312,572.0
332,272,550.0
937,212,571.0
243,192,563.0
89,52,-58.0099999999984
1002,306,-42.0099999999984
196,246,-60.0099999999984
1135,279,-48.0099999999984
784,199,-60.0099999999984
617,99,-193.0
876,366,-212.0
673,326,-120.0
673,306,-200.0
1154,306,-243.0
292,206,-373.0
673,206,-355.0
533,106,-180.0
533,106,-175.0
1426,106,-174.0
1426,86,-227.0
292,66,-223.0
1254,66,-223.0
845,278,-336.0
377,245,-319.0
197,145,38.9900000000016
1371,45,34.9900000000016
1197,25,39.9900000000016
769,5,112.0
664,514,129.0
66,354,117.0
294,214,61.0
294,134,65.0
151,234,-27.0
863,194,-39.0
1040,74,-146.0
331,54,-14.0
710,431,-4.0
542,151,44.0
360,71,30.0
720,350,26.0
66,310,-42.0
972,310,-55.0
972,290,-51.0
1380,190,-58.0
1497,190,2.9900000000016007
972,170,60.9900000000016
66,150,45.9900000000016
524,221,103.0
80,121,144.0
464,101,180.0
760,21,207.0
892,1,261.0
1252,375,261.0
824,235,265.0
408,55,258.0
1460,464,272.0
125,424,283.0
944,384,123.0
437,364,164.0
267,324,163.0
125,204,233.0
684,144,207.0
1345,124,204.0
1460,84,197.0
507,44,-2.0099999999983993
299,232,48.9900000000016
366,172,39.9900000000016
299,92,14.989999999997963
188,32,14.0
1688,403,21.0
1573,263,-13.0
1688,103,11.0
66,43,14.0
218,488,-80.0
770,468,-73.0
218,448,-75.0
1156,348,-106.0
1156,208,-104.0
1594,230,-235.0
1280,90,-84.0
254,50,-155.0
1199,229,-51.0
729,149,-99.0
1126,109,-45.0
729,89,15.989999999997963
1428,69,-18.010000000002037
59,373,-38.01000000000204
480,373,26.989999999997963
59,253,2.0
412,153,-17.0
1445,33,-41.0
284,289,22.0
1084,209,-9.0
1254,209,-13.0
1475,149,-16.0
66,278,-79.0
1504,258,-123.0
1063,238,-177.0
491,218,-174.0
1578,178,-129.0
1504,138,-168.0
1063,98,-113.0
491,38,-117.0
647,487,-219.0
271,207,-43.01000000000204
66,187,-47.01000000000204
181,127,-41.01000000000204
186,383,-31.010000000002037
797,383,-132.01000000000204
305,303,-136.01000000000204
932,303,-154.0
1208,223,-169.0
1349,223,-179.0
1030,163,-176.0
858,63,-241.0
1695,334,-203.0
780,214,-195.0
1079,74,-232.0
306,54,-225.0
518,54,-227.0
502,394,-246.0
1509,114,-221.0
644,54,-230.0
613,116,-213.0
259,16,34.98999999999796
293,355,157.98999999999796
581,175,173.98999999999796
140,155,152.0
753,155,166.0
1347,312,173.0
277,292,225.0
410,272,242.0
779,172,230.0
1443,172,346.0
277,32,351.0
1224,256,433.0
975,116,420.0
720,76,546.0
1339,36,530.0
581,259,537.0
1543,219,545.0
1267,199,667.0
1105,179,663.0
939,139,677.0
543,372,32.98999999999796
1340,312,33.98999999999796
216,192,45.98999999999796
216,52,26.989999999997963
579,243,40.98999999999796
1186,103,46.0
1186,83,58.0
675,63,31.0
1515,43,-43.0
66,408,-45.0
1231,268,-131.0
140,248,-150.0
434,208,-151.0
370,108,-132.0
531,108,-12.0
205,226,-21.0
58,297,4.0
509,257,66.0
535,364,33.0
535,324,76.0
870,324,12.989999999997963
187,284,32.98999999999796
447,204,105.0
611,184,158.0
1314,144,477.0
535,64,450.0
1032,4,454.0
801,489,425.0
881,289,460.0
984,189,477.0
167,196,544.0
913,196,568.0
814,96,593.0
1088,96,630.0
234,16,597.0
1242,16,602.0
536,424,627.0
390,404,625.0
1243,364,626.0
536,344,688.0
1243,304,-8.009999999999991
1243,244,-8.009999999999991
1083,224,-0.009999999999990905
462,24,-2.0100000000002183
1137,227,-6.010000000000218
1065,167,-11.010000000000218
595,127,-25.0
987,336,7.0
857,256,-4.0
269,196,-112.0
857,196,-136.0
478,283,-133.0
1120,163,-85.0
1232,43,-127.0
1628,43,-140.0
287,23,-122.0
692,259,-149.0
1364,199,-276.0
596,119,-303.0
1146,99,-292.0
206,296,-42.01000000000022
1514,16,-42.01000000000022
836,453,14.989999999999782
1546,433,54.0
973,353,68.0
673,213,106.0
1057,212,110.0
1424,72,107.0
1358,12,134.0
169,307,121.0
1530,227,88.0
540,147,172.0
354,107,128.0
