traveling_time,waiting_time,headway
1433,163,301.0
1353,143,286.0
1080,103,311.0
2175,63,294.0
936,3,276.0
2175,3,38.9900000000016
1618,217,52.9900000000016
1034,177,70.9900000000016
603,157,42.0
1440,17,40.0
1498,323,106.0
1362,263,110.0
1714,263,12.0
313,223,-20.0
943,163,-53.0
2067,163,-100.0
605,43,-26.0
527,3,-26.0
1019,3,-142.0
1037,337,-76.0
2269,137,-2.0
1830,77,-35.0
776,57,-45.0
365,37,-49.0
1930,272,-50.0
1399,252,-34.0099999999984
537,232,35.9900000000016
1584,172,-13.0099999999984
1930,92,38.0
870,52,121.0
1259,340,156.0
1372,160,139.0
101,140,99.0
453,20,107.0
1927,20,155.0
1796,285,123.0
1179,205,109.0
1876,205,111.0
1179,125,42.0
1683,65,31.0
88,45,136.0
928,45,79.0
1796,45,-2.0
1796,5,16.0
1457,300,13.0
2069,260,7.990000000001601
197,120,54.9900000000016
839,277,52.9900000000016
164,257,-65.0099999999984
926,257,-59.0
325,157,-88.0
1069,157,-196.0
325,97,-201.0
776,57,-254.0
1897,57,-295.0
776,37,-221.0
164,17,-230.0
1641,17,-241.0
76,333,-302.0
140,293,-323.0
680,273,-322.0
1495,213,-355.0
1045,153,-383.0
1583,13,-390.0
170,327,-405.0
1850,247,-66.0099999999984
1551,227,-106.0099999999984
1634,227,-130.0099999999984
1634,207,-131.0099999999984
667,187,-126.0
90,67,-93.0
1707,67,-125.0
1634,27,-178.0
727,7,-147.0
985,327,-156.0
1407,287,-159.0
86,227,-60.0
271,207,-65.0
1185,187,-18.0
1492,147,-19.0
663,107,-22.0
1629,47,-17.0
1569,244,-18.0
1118,164,-40.0
1001,104,-32.0
323,84,58.9900000000016
1431,384,30.9900000000016
1488,304,107.9900000000016
1431,284,113.9900000000016
1283,264,163.0
1283,224,143.0
997,164,197.0
484,104,201.0
1431,104,262.0
1144,24,130.0
742,4,148.0
1488,4,143.0
154,260,148.0
1221,260,120.00000000000364
1464,260,73.0
1645,200,20.0
561,140,-55.0
1368,140,-46.0
304,100,-72.0
1221,80,-47.0
1368,80,7.989999999997963
1187,292,-3.0100000000020373
705,252,6.989999999997963
541,343,-24.010000000002037
154,323,-29.0
1144,163,20.0
230,83,146.0
1289,83,113.0
1427,83,101.0
1625,23,149.0
344,364,167.0
420,364,182.0
1456,364,155.0
1318,344,178.0
94,324,152.0
525,304,126.0
677,264,166.0
1318,224,183.0
1104,204,216.0
1104,164,206.0
344,64,7.989999999997963
1627,44,30.989999999997963
1283,57,18.989999999997963
1283,17,18.989999999997963
1304,380,83.0
1365,360,82.0
591,340,34.0
525,200,62.0
732,120,61.0
1473,365,66.0
571,345,74.0
168,325,8.0
1122,265,58.0
1589,185,78.0
1404,145,70.0
423,105,75.0
1473,65,-44.0
1589,45,71.0
1162,252,88.0
1745,72,88.0
1880,32,24.989999999997963
1755,251,62.98999999999796
323,151,75.98999999999796
1408,131,68.98999999999796
1060,31,-2.0
1408,11,-25.0
526,217,-26.0
1061,157,51.0
950,17,89.0
456,218,130.0
316,78,161.0
1215,58,228.0
1616,323,262.0
1466,263,240.0
2155,243,271.0
1616,203,339.0
726,183,249.0
726,163,251.0
1940,163,256.0
1466,143,276.0
865,23,-8.010000000002037
2155,23,-6.010000000002037
1790,317,-91.01000000000204
1790,17,-125.01000000000204
193,327,-86.0
1246,327,-106.0
1682,207,-129.0
1319,87,-227.0
1246,67,-240.0
1599,271,-193.0
1772,251,-78.0
1348,151,-126.0
522,131,-118.0
744,131,-99.0
1014,31,-43.0
1696,31,2.0
148,11,27.0
1522,368,9.0
870,268,33.0
188,188,-1.0
870,188,-29.010000000002037
1362,128,-58.01000000000204
1016,108,-139.01000000000204
1522,48,-145.01000000000204
855,192,-141.01000000000204
136,92,-129.0
961,332,-127.0
961,272,-151.0
1567,272,-94.0
594,252,-81.0
913,223,11.0
844,352,3.0
276,332,-28.0
1834,312,134.0
486,292,-8.0
844,292,-44.0
200,232,-79.0
1009,212,-30.0
2007,192,118.0
200,172,34.0
412,172,0.0
2007,152,0.0
844,112,0.0
844,112,15.009999999999991
486,72,52.00999999999999
412,52,52.00999999999999
486,32,53.00999999999999
651,345,53.00999999999999
1010,345,26.00999999999999
759,325,18.00999999999999
1568,305,10.009999999999991
1448,205,-48.99000000000001
823,25,-58.99000000000001
1266,25,-46.99000000000001
70,225,-12.990000000000009
1786,185,-12.990000000000009
975,165,-12.990000000000009
254,145,-162.99
687,125,-162.99
324,65,-151.99
76,345,4.989999999999782
1852,345,22.98999999999978
1451,265,5.989999999999782
1852,245,9.989999999999782
2021,145,33.98999999999978
1062,85,52.0
1965,260,91.0
1906,240,83.0
1965,200,116.0
1835,120,158.0
2061,80,147.0
144,20,149.0
470,0,200.0
1835,0,133.0
1417,340,174.0
1518,260,193.0
360,160,219.0
1854,60,114.0
349,387,151.0
1634,387,145.0
174,327,-57.01000000000022
1476,327,-69.01000000000022
349,307,-61.01000000000022
718,247,-36.01000000000022
1634,247,-39.01000000000022
1634,207,-187.0
88,107,-183.0
986,107,-168.0
1476,7,-128.0
1561,7,-80.0
1760,200,-83.0
1682,180,-83.0
455,160,-13.0
614,100,-23.0
1545,0,-7.0
80,325,-5.0
1825,225,71.0
1825,205,99.0
448,125,141.0
336,105,169.0
1055,292,11.989999999999782
1055,232,7.989999999999782
981,152,-27.01000000000022
1217,132,-51.01000000000022
365,112,-12.0
365,32,-1.0
559,12,-21.0
1051,404,-42.0
697,384,-56.0
784,314,-30.0
1760,294,-26.0
687,234,-9.0
1898,214,26.0
499,134,43.0
1303,360,51.0
1234,320,46.0
1678,320,63.0
1147,300,42.0
1234,280,-2.0
1580,120,60.0
1303,40,-31.01000000000022
1147,0,-29.01000000000022
718,312,-29.01000000000022
1854,292,-37.01000000000022
1308,252,-14.0
617,192,9.0
1148,172,4.0
1327,332,-129.0
1210,252,7.0
1327,232,36.0
1660,212,108.0
1008,192,74.0
932,172,-75.0
1117,152,-56.0
1485,132,39.0
1524,344,66.0
703,244,99.0
703,204,126.0
1347,184,164.0
1208,44,190.0
1143,4,61.98999999999978
1208,287,75.98999999999978
156,387,93.98999999999978
706,327,79.98999999999978
1209,327,93.98999999999978
1277,167,129.0
940,184,115.0
940,144,86.0
1209,124,80.0
1396,64,140.0
981,180,154.0
1036,40,126.0
78,0,79.0
498,0,138.0
1589,252,113.0
607,212,110.0
682,192,168.0
1851,112,192.0
401,52,157.0
890,52,254.0
551,346,5.989999999999782
1371,206,-55.01000000000022
1400,365,-83.01000000000022
1777,285,-89.01000000000022
1225,245,-90.01000000000022
1777,225,-109.0
376,45,-122.0
1870,320,-194.0
332,300,-189.0
1183,240,-152.0
1183,200,-146.0
407,367,-132.0
1866,327,-98.0
998,287,-140.99999999999818
1217,247,-177.0
316,207,-170.0
316,47,-133.0
1723,7,-137.0
1976,310,-14.0
1576,170,-15.0
272,90,-1.0099999999983993
1763,10,177.9900000000016
2084,10,167.9900000000016
326,310,385.0
746,290,396.0
419,250,396.0
1417,150,434.0
1655,150,472.0
804,90,386.0
142,70,389.0
326,70,387.0
1352,50,439.0
1679,107,426.0
1029,27,432.0
1347,327,423.0
457,287,299.0
1135,247,334.0
880,207,399.0
1193,207,401.0
1135,147,434.0
1431,47,0.9900000000016007
1050,205,-4.009999999998399
367,145,-39.0099999999984
296,105,-48.0099999999984
674,45,-67.0
216,5,-83.0
607,5,-78.0
333,250,-84.0
1199,50,-137.0
1199,50,-162.0
121,307,-75.0
238,287,-97.0
1734,227,-81.0
1631,147,-130.0
238,87,-132.0
452,87,-70.0
768,7,-179.0
1628,260,-152.0
1628,180,-95.0
1479,120,-83.0
1479,100,-61.0099999999984
562,40,-91.0099999999984
899,40,-106.0099999999984
1583,320,-103.0099999999984
752,300,-125.0099999999984
1721,260,-57.0
404,240,-85.0
1010,200,-82.0
212,20,-87.0
1775,312,-121.0
1565,292,-47.0
137,272,-32.0
1716,232,-19.0
737,212,-147.0
737,112,-165.0
2166,360,-110.0
1957,300,-108.0
549,280,-196.0
1061,177,-191.0
731,137,-158.0
731,77,135.9900000000016
666,343,82.9900000000016
1507,343,102.9900000000016
2149,323,238.0
569,303,274.0
1045,263,344.0
1045,243,236.0
1237,203,151.0
363,83,114.0
1237,83,137.0
666,63,80.0
909,23,90.0
1819,385,70.0
1652,365,-32.0
1285,325,-174.0
746,285,-93.0
608,265,-114.0
223,245,-100.0
746,205,-127.0
878,165,-148.0
223,145,24.9900000000016
1047,376,-18.0099999999984
1130,316,45.9900000000016
103,236,11.9900000000016
1589,156,25.0
1130,36,-22.0
495,16,-6.0
359,217,-62.0
1506,177,-13.0
440,77,-133.0
202,37,-138.0
1132,17,-131.0
1144,370,-83.0
187,330,59.0
966,250,71.0
1563,250,115.0
879,230,186.0
1563,210,186.0
1144,170,158.0
1775,150,9.0
1906,130,-10.0099999999984
1842,90,80.9900000000016
712,30,96.9900000000016
1431,30,131.0
227,185,208.0
390,185,197.0
666,145,298.0
811,65,307.0
66,25,335.0
1405,5,284.0
716,325,315.0
1065,205,268.0
1663,165,282.0
202,65,241.0
542,25,277.00000000000364
1726,5,289.00000000000364
1007,284,235.0
1363,224,245.0
730,344,252.0
647,324,266.0
1146,284,1.9899999999979627
1146,184,-29.010000000002037
1545,164,-31.010000000002037
730,84,-108.0
333,325,36.0
1589,265,75.0
669,165,86.0
404,252,189.0
1267,232,203.0
571,152,195.0
879,52,289.0
1328,344,277.0
139,304,287.0
80,264,257.0
566,224,273.0
502,184,230.0
742,144,358.0
80,84,339.0
632,64,294.0
146,340,281.0
1681,320,7.989999999997963
1195,300,-0.010000000002037268
1681,300,1.9899999999979627
1195,120,-26.010000000002037
1294,100,88.0
1467,60,91.0
1009,40,261.0
316,280,281.0
940,100,283.0
316,60,281.0
142,237,297.0
322,237,284.0
740,137,282.0
1141,37,175.0
1004,337,187.0
1221,297,252.0
1796,297,269.0
885,97,290.0
121,57,265.0
1295,57,281.0
749,37,5.989999999997963
850,323,50.98999999999796
1416,323,125.98999999999796
850,303,147.98999999999796
1075,283,141.0
381,23,95.0
1416,3,75.0
1156,352,24.0
1570,352,32.0
1345,312,36.0
1902,232,61.0
114,172,51.0
1422,172,57.0
720,132,35.0
1345,112,56.0
256,32,116.0
814,32,122.0
1456,343,91.0
1393,323,127.0
1637,203,134.0
1251,143,178.98999999999796
1734,143,384.0
1393,123,412.0
1880,349,475.0
367,309,483.0
1056,209,495.0
1204,49,485.0
741,29,519.0
1855,311,638.0
1956,271,694.0
1257,251,657.0
378,191,616.0
1004,91,606.0
1956,51,577.0
2016,51,603.0
821,352,613.0
1395,352,630.0
891,332,629.0
1530,272,621.0
724,252,602.0
1530,212,-4.010000000002037
131,172,21.989999999997963
821,152,-63.01000000000204
1628,72,-78.01000000000204
376,52,-78.01000000000204
652,32,-72.0
1752,32,-52.0
1635,317,-75.0
880,217,-110.0
332,137,-130.0
1721,97,-132.0
332,77,-146.0
954,37,-153.0
1253,351,-242.0
469,231,-249.0
1742,171,-251.0
249,151,-311.0
642,51,-309.0
394,332,-352.0
974,332,-300.0
1489,272,-4.009999999999991
486,112,-14.009999999999991
578,72,23.99000000000001
1489,52,29.99000000000001
689,12,35.99000000000001
599,231,40.0
198,171,48.0
680,171,34.0
680,131,30.0
278,351,-43.0
449,311,-70.0
1289,311,-76.0
550,271,-74.0
1446,231,-147.0
796,211,-97.0
278,151,-116.0
1446,131,-84.0
1547,131,-171.0
459,384,-209.0
1629,384,-180.0
1126,344,38.98999999999978
1213,324,63.98999999999978
1732,284,1.9899999999997817
775,124,20.98999999999978
1213,124,60.0
1126,84,72.0
1350,84,83.0
1538,24,101.0
1351,297,114.0
724,237,93.0
88,177,147.0
1407,157,-22.0
648,137,-120.0
845,97,-109.0
1763,97,-84.0
1407,77,-89.0
1621,77,-118.0
273,37,-162.0
1037,17,-130.0
515,351,-15.0
754,331,1.9899999999997817
1691,331,3.9899999999997817
1411,311,10.989999999999782
916,271,6.989999999999782
76,251,2.9899999999997817
1488,251,6.0
637,191,44.0
1234,171,74.0
360,91,86.0
258,71,167.0
772,351,157.0
1467,311,183.0
1530,311,54.0
641,291,19.0
1264,191,13.0
1194,91,89.0
88,71,32.0
437,11,35.0
1530,11,110.0
322,351,142.0
1709,111,27.98999999999978
423,91,88.98999999999978
435,347,152.0
1007,347,335.0
1007,327,414.0
1625,327,445.0
530,187,434.0
1276,107,355.0
1375,107,392.0
1714,107,356.0
1007,87,347.0
1362,363,370.0
593,303,364.0
1142,283,334.0
1816,283,267.0
80,263,317.0
1816,203,300.0
397,83,251.0
1220,3,225.0
891,217,237.0
1867,217,16.98999999999978
2052,197,16.98999999999978
891,137,-86.01000000000022
1470,137,-100.01000000000022
320,97,-163.0
320,77,-60.0
2316,277,-76.0
1651,237,-90.0
1992,217,-78.0
1921,197,-115.0
828,157,-87.0
1805,17,-68.0
264,149,-80.0
511,129,-123.0
1541,129,-98.0
432,109,-53.0
1237,193,-107.0
917,153,-125.0
917,93,-136.0
1237,73,-170.0
332,53,13.989999999999782
1203,256,18.98999999999978
1144,136,30.98999999999978
1084,56,40.98999999999978
427,355,-122.01000000000022
561,315,-127.01000000000022
820,315,-323.0
744,215,-359.0
1183,215,-326.0
330,195,-391.0
1552,135,-366.0
89,255,-341.0
211,255,-341.0
624,175,-211.0
211,135,-208.0
1572,35,-168.0
1015,262,-178.0
1015,262,-179.0
255,202,-195.0
610,35,-230.0
1150,15,28.98999999999978
974,292,46.98999999999978
1050,152,42.98999999999978
419,52,17.98999999999978
470,52,-15.010000000000218
974,52,-20.01000000000022
1405,328,-67.0
1526,288,-64.0
1526,28,-72.0
1233,326,-99.0
381,211,-97.0
70,151,-200.99999999999818
1401,131,-220.0
1259,111,-187.0
231,31,-198.0
381,31,-205.0
1452,375,-227.0
1263,335,-226.0
728,275,-226.0
728,275,-194.0
1679,275,17.9900000000016
490,255,18.9900000000016
728,215,-76.0099999999984
99,135,-90.0099999999984
204,75,-104.0099999999984
972,55,-88.0
1263,35,-79.0
82,311,-100.0
1076,291,-128.0
1243,251,-164.0
1243,111,-162.0
1076,51,-184.0
845,11,-143.0
1631,366,-160.0
1390,346,-164.0
1390,286,-122.0
1390,246,-113.0
412,226,-252.0
788,226,-237.0
1275,206,-252.0
412,186,-25.0099999999984
1124,186,-63.0099999999984
412,166,-58.0099999999984
667,166,-44.0099999999984
86,126,-108.0
572,106,-4.0
667,86,-25.0
371,222,52.0
1126,182,37.0
864,162,47.0
864,162,10.0
1419,162,-78.0
650,142,-85.0
1556,142,-136.0
1626,122,-155.0
1151,344,-123.0
1490,304,-96.0
318,244,-118.0
394,244,-118.0
97,124,-114.0
1558,104,-27.0099999999984
1490,84,-96.0099999999984
318,44,-110.0099999999984
394,4,-127.0099999999984
487,207,-115.0099999999984
557,7,-160.0
613,337,-214.0
1135,337,-216.0
1323,257,-284.0
173,137,-316.0
249,137,-214.0
1210,57,-240.0
1681,57,-244.0
418,169,-253.0
732,89,-85.0
1307,69,-82.0
349,285,-254.0
1545,265,-226.0
1644,105,-239.0
462,5,-181.0
1453,399,-27.0099999999984
798,379,-62.0099999999984
1543,199,-41.0099999999984
396,139,-39.0099999999984
107,119,0.9900000000016007
1633,119,-58.0
602,79,-135.0
1453,79,-132.0
447,371,-57.0
1528,251,-33.0
447,211,7.0
905,171,-17.0
606,91,19.0
148,31,30.0
1624,302,15.0
990,242,37.0
1551,222,39.0
1459,182,56.0
821,82,56.0
1083,82,84.0
572,62,-10.0099999999984
134,42,-20.0099999999984
330,22,-2.0099999999983993
572,2,1.9900000000016007
1264,308,-19.0
548,248,-40.0
1079,228,-21.0
470,208,-41.0
1735,108,-85.0
1264,28,-82.0
948,379,-135.0
516,359,-167.0
348,319,-157.0
1068,219,-183.0
348,139,-160.0
813,139,-247.0
1460,139,-247.0
1460,119,-230.0
165,19,-258.0
2091,259,-299.0
1157,239,4.990000000001601
978,219,36.9900000000016
1639,199,-24.0099999999984
1778,179,127.0
1157,159,49.0
489,119,80.0
1394,341,139.0
1734,321,120.00000000000364
319,261,150.00000000000364
534,241,150.0
1135,101,208.0
105,81,167.0
636,41,175.0
1698,284,169.0
1795,284,76.0
858,144,97.0
1641,84,101.0
366,44,116.0
858,4,167.0
1998,361,173.0
1177,321,-2.0100000000020373
747,281,-49.01000000000204
1646,81,-59.01000000000204
1998,81,-102.01000000000204
684,358,-112.01000000000204
1311,238,-137.0
442,178,-222.0
1744,178,-214.0
160,158,-221.0
212,241,-219.0
76,201,-230.0
871,201,-156.0
1158,201,-137.0
1462,201,-190.0
1271,161,-192.0
1158,141,-156.0
1063,101,-185.0
1726,21,-224.0
840,333,-258.0
261,233,-251.0
1461,133,-25.010000000002037
1461,113,-24.010000000002037
1788,93,-20.010000000002037
1362,33,-24.010000000002037
914,296,-25.010000000002037
1993,296,-42.0
831,276,-13.0
831,276,-44.0
914,276,-35.0
914,276,7.0
769,256,119.0
1993,236,155.0
1567,196,141.0
277,176,133.0
1478,176,184.0
1908,176,192.0
520,76,258.0
1641,76,93.0
1567,56,90.0
824,339,147.0
62,299,19.989999999997963
1883,259,42.98999999999796
674,239,84.98999999999796
824,239,64.98999999999796
1795,159,-20.0
1507,209,-63.0
1507,189,-84.0
1129,89,-62.0
226,29,-95.0
1419,29,-87.0
402,417,-95.0
1544,377,-277.0
505,197,-270.0
818,197,-268.0
1265,197,-258.0
637,137,-256.0
505,97,-242.0
505,77,-333.0
505,17,-313.0
1262,313,-323.0
1466,253,24.989999999997963
1543,253,149.98999999999796
984,233,213.0
984,213,407.0
390,193,375.0
265,53,418.0
1186,53,451.0
1406,53,463.0
1167,262,466.0
588,242,416.0
532,42,390.0
248,390,415.0
398,370,427.0
1345,310,426.0
911,250,421.0
86,210,410.0
656,150,360.0
911,130,384.9867220401113
1267,70,373.65982622432654
1225,322,509.06980798079604
1011,202,-27.010000000002037
415,182,-32.01000000000204
72,162,-103.01000000000204
891,280,-113.01000000000204
738,180,-98.0
1261,160,-90.0
738,20,-55.0
1553,215,-65.0
1217,195,-5.0
407,155,-263.0
887,155,-246.0
1355,155,-256.0
226,95,-213.0
1418,95,-215.0
1157,75,-214.0
1217,75,-286.0
702,338,-300.0
1430,258,-300.0
1303,118,-313.0
583,98,-313.0
1090,78,-15.009999999999991
76,231,-52.00999999999999
1159,191,-53.00999999999999
1364,191,-26.00999999999999
457,328,-45.0
1117,288,-31.0
1175,288,21.0
214,208,50.0
664,208,36.0
385,188,36.0
960,88,9.0
457,28,246.0
739,347,227.0
679,307,227.0
1507,247,256.0
423,187,250.0
679,187,433.0000000000002
881,167,464.0000000000002
423,87,461.0
881,67,447.0
1256,88,-11.010000000000218
74,8,13.989999999999782
304,320,54.98999999999978
1849,200,67.98999999999978
697,140,85.98999999999978
1666,140,89.0
1849,120,161.0
80,40,213.0
697,20,245.0
234,0,224.0
1319,0,252.0
466,317,292.0
1580,277,366.0
251,237,337.0
647,237,408.0
546,157,438.0
1289,378,486.0
173,338,492.0
1612,158,491.0
782,118,530.0
109,98,-33.01000000000022
918,78,-33.01000000000022
1692,78,-49.01000000000022
109,38,-24.01000000000022
1612,38,-38.01000000000022
469,460,-47.0
1209,460,-32.0
1078,440,-75.0
93,420,-62.0
237,340,-70.0
1138,200,5.0
1759,200,17.0
1111,193,38.0
1447,113,46.0
193,324,49.0
543,224,154.0
271,44,6.0
374,359,32.0
828,416,189.0
1334,336,101.0
682,296,-6.010000000000218
88,216,-22.01000000000022
407,216,22.98999999999978
1334,56,28.98999999999978
260,36,32.0
1174,36,41.0
682,16,34.0
885,268,-122.0
74,248,1.0
719,168,28.0
1087,168,62.0
512,128,118.0
719,68,210.0
1385,68,312.0
311,8,392.0
1073,291,371.0
304,211,330.0
707,111,292.0
1581,111,290.0
862,71,370.0
862,31,-57.01000000000022
400,315,-34.01000000000022
1241,295,95.98999999999978
1862,295,70.0
761,235,114.0
1146,115,113.0
2047,115,209.0
400,15,206.0
1948,15,18.0
1146,232,-11.0
1146,172,11.0
479,152,-23.0
479,132,4.0
76,112,-58.0
401,112,-36.0
1552,271,-51.0
613,71,-71.0
751,71,-76.0
1302,71,-74.0
1484,11,-49.0
436,335,-91.01000000000022
1792,235,-103.01000000000022
184,215,-109.01000000000022
1194,215,-111.01000000000022
767,175,-125.01000000000022
1041,155,-199.0
184,95,-215.0
1519,361,-212.0
1776,361,-193.0
494,341,-148.0
1776,341,-167.0
306,321,-165.0
1867,301,-116.0
556,261,-197.0
494,241,-187.0
834,241,-184.0
1776,161,-189.0
1132,101,-170.0
1691,81,-139.0
494,61,-147.0
84,21,11.989999999999782
494,1,-2.0100000000002183
1981,220,-2.0100000000002183
1672,140,1.9899999999997817
768,80,44.0
1629,278,46.0
1776,258,25.0
207,198,-44.99999999999818
1557,178,-59.99999999999818
718,138,-54.0
796,78,-64.0
1147,78,-100.0
1851,78,-102.0
207,38,-133.0
282,38,-93.0
1339,38,-89.0
362,415,-56.0
898,395,-45.0
630,335,-57.0
730,335,-205.0
1316,215,-4.009999999998399
630,195,-27.0099999999984
825,195,-18.0099999999984
86,175,-37.0099999999984
730,175,-35.0
1316,175,-23.0
1388,135,-18.0
883,4,-57.0
1745,205,-77.0
430,125,-57.0
222,253,-30.0
1156,93,-41.0
304,33,-87.0
928,372,-94.0
1162,292,-96.0
855,192,-51.0
1302,172,-55.0
629,152,-87.0
782,32,-64.0
983,12,-106.0
310,308,9.9900000000016
934,208,3.9900000000016007
425,128,30.9900000000016
823,48,39.9900000000016
956,375,20.0
578,235,25.0
956,135,-19.0
208,115,25.0
1485,75,21.0
69,169,-138.0
1031,149,-211.0
500,129,-223.0
1334,129,-251.0
245,109,-250.0
601,89,-370.0
572,187,-366.0
1115,107,-532.0
1319,87,-573.0
1319,67,-563.0
298,260,-568.0
1211,220,-49.0099999999984
924,160,-70.0099999999984
298,20,-69.0099999999984
1646,0,-112.0099999999984
224,280,-118.0099999999984
1505,220,-143.0099999999984
1693,140,-184.0
896,80,-314.0
1280,354,-326.0
69,254,-383.0
69,174,-372.0
528,154,-401.0
1122,94,-382.0
431,74,-423.0
1739,422,-438.0
1739,322,-433.0
1231,222,-331.0
386,162,-322.0
1879,162,-341.0
1658,158,-320.0
1643,346,55.9900000000016
1757,286,47.9900000000016
1842,266,114.9900000000016
418,226,73.0
513,226,-38.0
1757,126,-33.0
1842,126,-9.0
1842,46,44.0
1431,341,-117.0
1431,261,-50.0
938,221,-16.0
938,181,21.0
1007,181,-36.0
1007,141,52.0
456,81,91.0
1514,81,36.0
300,61,-19.0
1910,61,-29.0
302,139,-63.0
302,59,18.0
686,298,72.9900000000016
750,278,91.9900000000016
1352,178,41.9900000000016
398,138,56.9900000000016
935,138,-25.0
1448,98,-74.0
462,440,-117.0
609,340,-117.0
1773,320,-113.0
609,300,-56.0
1221,300,-65.0
1221,280,-225.0
462,240,-253.0
314,140,-186.0
787,120,-197.0
990,80,-223.0
990,20,-211.0
432,272,-174.0
432,252,-170.0
1942,172,-216.0
1514,52,-6.009999999998399
1423,412,-48.0099999999984
1513,312,-19.0099999999984
1649,312,-60.0099999999984
1092,252,-48.0
1092,52,-50.0
779,348,-25.0
937,328,18.0
1246,268,-11.0
841,248,4.0
1539,248,-42.00000000000364
779,148,-36.00000000000364
516,108,-70.0
99,68,-50.0
173,48,-122.0
449,48,-140.0
931,264,-152.0
393,184,-163.0
1150,144,-154.0
1837,295,-167.0
248,275,64.98999999999796
920,115,55.98999999999796
715,248,219.0
952,228,223.0
878,208,219.0
1037,68,230.0
1698,28,229.0
1484,64,191.0
814,191,196.0
725,151,186.0
121,11,78.0
1036,329,31.0
1747,169,75.0
1747,149,76.0
1908,129,70.0
1836,89,101.0
600,29,126.0
860,9,114.0
1759,335,119.0
2266,275,138.0
2071,175,-10.010000000002037
2266,135,10.989999999997963
1796,460,20.989999999997963
398,420,38.98999999999796
115,380,124.0
1051,360,119.0
1719,360,153.0
115,340,173.0
115,320,233.0
1719,300,278.0
398,180,282.0
1719,120,298.0
1609,80,317.0
1719,20,322.0
1431,277,324.0
1747,177,305.0
109,137,264.0
1253,137,293.0
983,97,184.0
1580,57,205.0
412,37,16.989999999997963
499,37,-74.01000000000204
1747,17,-128.01000000000204
385,93,-136.01000000000204
1429,13,-116.0
1554,399,-174.0
557,359,-142.0
392,279,-144.0
694,279,-198.0
557,139,-181.0
1223,59,-179.0
1486,59,-173.0
101,218,-86.0
500,198,-124.0
258,178,-143.0
420,38,-161.0
1274,38,-187.0
1812,404,-164.0
705,384,-123.0
1190,264,-127.0
1337,224,51.98999999999796
1190,184,-91.01000000000204
1812,164,119.0
